name,location,categories,rating,price,Type,latitude,longitude,free_bikes
Little Bay West Hampstead,"001220 - Imperial College, Knightsbridge","[{'alias': 'french', 'title': 'French'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'modern_european', 'title': 'Modern European'}]",4.5,££,Restaurant,51.49942855,-0.179702476,20
Street Hawker Restaurant,"001220 - Imperial College, Knightsbridge","[{'alias': 'asianfusion', 'title': 'Asian Fusion'}]",4.5,££,Restaurant,51.49942855,-0.179702476,20
Chayada Thai Cuisine,"001220 - Imperial College, Knightsbridge","[{'alias': 'thai', 'title': 'Thai'}]",4.0,££,Restaurant,51.49942855,-0.179702476,20
Meghna Grill,"001220 - Imperial College, Knightsbridge","[{'alias': 'indpak', 'title': 'Indian'}, {'alias': 'pakistani', 'title': 'Pakistani'}]",4.5,££,Restaurant,51.49942855,-0.179702476,20
Banana Tree,"001220 - Imperial College, Knightsbridge","[{'alias': 'asianfusion', 'title': 'Asian Fusion'}]",3.5,££,Restaurant,51.49942855,-0.179702476,20
The Ivy Café,"001220 - Imperial College, Knightsbridge","[{'alias': 'cafes', 'title': 'Cafes'}]",3.5,££,Restaurant,51.49942855,-0.179702476,20
The Peppermint,"001220 - Imperial College, Knightsbridge","[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.0,,Restaurant,51.49942855,-0.179702476,20
Kuku,"001220 - Imperial College, Knightsbridge","[{'alias': 'italian', 'title': 'Italian'}]",5.0,,Restaurant,51.49942855,-0.179702476,20
Franco Manca,"001220 - Imperial College, Knightsbridge","[{'alias': 'pizza', 'title': 'Pizza'}]",5.0,££,Restaurant,51.49942855,-0.179702476,20
Bruno's Deli,"001220 - Imperial College, Knightsbridge","[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'delicatessen', 'title': 'Delicatessen'}]",4.5,£,Restaurant,51.49942855,-0.179702476,20
L'Aventure,"001220 - Imperial College, Knightsbridge","[{'alias': 'french', 'title': 'French'}]",4.5,£££,Restaurant,51.49942855,-0.179702476,20
Fora restaurant,"001220 - Imperial College, Knightsbridge","[{'alias': 'turkish', 'title': 'Turkish'}]",4.0,££,Restaurant,51.49942855,-0.179702476,20
Lord's Tavern,"001220 - Imperial College, Knightsbridge","[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'british', 'title': 'British'}]",4.0,££,Restaurant,51.49942855,-0.179702476,20
Sushi Murasaki,"001220 - Imperial College, Knightsbridge","[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'sushi', 'title': 'Sushi Bars'}]",4.5,£££,Restaurant,51.49942855,-0.179702476,20
Drunch Regent's Park,"001220 - Imperial College, Knightsbridge","[{'alias': 'gastropubs', 'title': 'Gastropubs'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",5.0,,Restaurant,51.49942855,-0.179702476,20
Hiro,"001220 - Imperial College, Knightsbridge","[{'alias': 'chinese', 'title': 'Chinese'}]",4.5,££,Restaurant,51.49942855,-0.179702476,20
Thai Corner Cafe,"200159 - Goldsmith's Row, Haggerston","[{'alias': 'thai', 'title': 'Thai'}]",4.5,££,Restaurant,51.531864,-0.066035,19
Pedler,"200159 - Goldsmith's Row, Haggerston","[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'british', 'title': 'British'}]",4.5,£££,Restaurant,51.531864,-0.066035,19
Mr Bao,"200159 - Goldsmith's Row, Haggerston","[{'alias': 'taiwanese', 'title': 'Taiwanese'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.5,££,Restaurant,51.531864,-0.066035,19
The Begging Bowl,"200159 - Goldsmith's Row, Haggerston","[{'alias': 'thai', 'title': 'Thai'}]",4.0,£££,Restaurant,51.531864,-0.066035,19
Artusi,"200159 - Goldsmith's Row, Haggerston","[{'alias': 'italian', 'title': 'Italian'}]",4.5,£££,Restaurant,51.531864,-0.066035,19
Jaflong,"200159 - Goldsmith's Row, Haggerston","[{'alias': 'indpak', 'title': 'Indian'}]",5.0,£,Restaurant,51.531864,-0.066035,19
Lovely House Dim Sum,"200159 - Goldsmith's Row, Haggerston","[{'alias': 'dimsum', 'title': 'Dim Sum'}]",4.5,£,Restaurant,51.531864,-0.066035,19
Platform1,"200159 - Goldsmith's Row, Haggerston","[{'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'popuprestaurants', 'title': 'Pop-Up Restaurants'}]",5.0,,Restaurant,51.531864,-0.066035,19
Oi spaghetti,"200159 - Goldsmith's Row, Haggerston","[{'alias': 'italian', 'title': 'Italian'}]",5.0,,Restaurant,51.531864,-0.066035,19
Banh Banh,"200159 - Goldsmith's Row, Haggerston","[{'alias': 'vietnamese', 'title': 'Vietnamese'}]",4.5,,Restaurant,51.531864,-0.066035,19
Na-Pura,"200159 - Goldsmith's Row, Haggerston","[{'alias': 'portuguese', 'title': 'Portuguese'}]",4.5,,Restaurant,51.531864,-0.066035,19
Peckham Bazaar,"200159 - Goldsmith's Row, Haggerston","[{'alias': 'mideastern', 'title': 'Middle Eastern'}, {'alias': 'greek', 'title': 'Greek'}]",5.0,£££,Restaurant,51.531864,-0.066035,19
Miss Tapas,"200159 - Goldsmith's Row, Haggerston","[{'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}, {'alias': 'spanish', 'title': 'Spanish'}, {'alias': 'tapas', 'title': 'Tapas Bars'}]",4.5,££,Restaurant,51.531864,-0.066035,19
Yama Momo,"200159 - Goldsmith's Row, Haggerston","[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'sushi', 'title': 'Sushi Bars'}]",3.5,££,Restaurant,51.531864,-0.066035,19
Il Mirto,"200159 - Goldsmith's Row, Haggerston","[{'alias': 'italian', 'title': 'Italian'}]",4.5,££,Restaurant,51.531864,-0.066035,19
The Lordship,"200159 - Goldsmith's Row, Haggerston","[{'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'pubs', 'title': 'Pubs'}]",3.5,££,Restaurant,51.531864,-0.066035,19
The Odds,"200159 - Goldsmith's Row, Haggerston","[{'alias': 'vegan', 'title': 'Vegan'}, {'alias': 'pancakes', 'title': 'Pancakes'}]",5.0,,Restaurant,51.531864,-0.066035,19
2 girls' cafe,"200159 - Goldsmith's Row, Haggerston","[{'alias': 'cafes', 'title': 'Cafes'}]",4.5,,Restaurant,51.531864,-0.066035,19
Ganapati,"200159 - Goldsmith's Row, Haggerston","[{'alias': 'indpak', 'title': 'Indian'}]",4.5,££,Restaurant,51.531864,-0.066035,19
Rose's Fishbar,"200159 - Goldsmith's Row, Haggerston","[{'alias': 'fishnchips', 'title': 'Fish & Chips'}]",4.5,,Restaurant,51.531864,-0.066035,19
Da Daniela,"200091 - Wandsworth Town Station, Wandsworth","[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'pizza', 'title': 'Pizza'}]",4.5,££,Restaurant,51.46086446,-0.187427294,19
Street Hawker Restaurant,"200091 - Wandsworth Town Station, Wandsworth","[{'alias': 'asianfusion', 'title': 'Asian Fusion'}]",4.5,££,Restaurant,51.46086446,-0.187427294,19
Kish,"200091 - Wandsworth Town Station, Wandsworth","[{'alias': 'persian', 'title': 'Persian/Iranian'}, {'alias': 'mideastern', 'title': 'Middle Eastern'}, {'alias': 'seafood', 'title': 'Seafood'}]",4.0,££,Restaurant,51.46086446,-0.187427294,19
The Summerhouse,"200091 - Wandsworth Town Station, Wandsworth","[{'alias': 'british', 'title': 'British'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'fishnchips', 'title': 'Fish & Chips'}]",4.0,£££,Restaurant,51.46086446,-0.187427294,19
Sushi Murasaki,"200091 - Wandsworth Town Station, Wandsworth","[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'sushi', 'title': 'Sushi Bars'}]",4.5,£££,Restaurant,51.46086446,-0.187427294,19
Banana Tree,"200091 - Wandsworth Town Station, Wandsworth","[{'alias': 'asianfusion', 'title': 'Asian Fusion'}]",3.5,££,Restaurant,51.46086446,-0.187427294,19
Laville Café,"200091 - Wandsworth Town Station, Wandsworth","[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'french', 'title': 'French'}]",4.0,££,Restaurant,51.46086446,-0.187427294,19
Le Cochonnet,"200091 - Wandsworth Town Station, Wandsworth","[{'alias': 'british', 'title': 'British'}, {'alias': 'italian', 'title': 'Italian'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",3.5,££,Restaurant,51.46086446,-0.187427294,19
The Peppermint,"200091 - Wandsworth Town Station, Wandsworth","[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.0,,Restaurant,51.46086446,-0.187427294,19
The Quince Tree,"200091 - Wandsworth Town Station, Wandsworth","[{'alias': 'cafes', 'title': 'Cafes'}]",4.5,£££,Restaurant,51.46086446,-0.187427294,19
Petit Cafe,"200091 - Wandsworth Town Station, Wandsworth","[{'alias': 'cafes', 'title': 'Cafes'}]",4.0,£,Restaurant,51.46086446,-0.187427294,19
The Warrington Hotel,"200091 - Wandsworth Town Station, Wandsworth","[{'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'british', 'title': 'British'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",3.5,££,Restaurant,51.46086446,-0.187427294,19
Les Petits Gourmets,"200091 - Wandsworth Town Station, Wandsworth","[{'alias': 'french', 'title': 'French'}]",4.5,,Restaurant,51.46086446,-0.187427294,19
Les Gourmets des Ternes,"200091 - Wandsworth Town Station, Wandsworth","[{'alias': 'french', 'title': 'French'}]",4.5,££££,Restaurant,51.46086446,-0.187427294,19
Bon Appetit,"200091 - Wandsworth Town Station, Wandsworth","[{'alias': 'delis', 'title': 'Delis'}, {'alias': 'delicatessen', 'title': 'Delicatessen'}]",4.5,££,Restaurant,51.46086446,-0.187427294,19
Kuku,"200091 - Wandsworth Town Station, Wandsworth","[{'alias': 'italian', 'title': 'Italian'}]",5.0,,Restaurant,51.46086446,-0.187427294,19
Morso Restaurant,"200091 - Wandsworth Town Station, Wandsworth","[{'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}, {'alias': 'italian', 'title': 'Italian'}]",5.0,,Restaurant,51.46086446,-0.187427294,19
Yasmeen Restaurant,"200091 - Wandsworth Town Station, Wandsworth","[{'alias': 'lebanese', 'title': 'Lebanese'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}]",5.0,££,Restaurant,51.46086446,-0.187427294,19
Dhaba @ 49,"200091 - Wandsworth Town Station, Wandsworth","[{'alias': 'indpak', 'title': 'Indian'}]",4.5,,Restaurant,51.46086446,-0.187427294,19
Waterside Cafe,"200091 - Wandsworth Town Station, Wandsworth","[{'alias': 'british', 'title': 'British'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.0,£,Restaurant,51.46086446,-0.187427294,19
Flour & Grape,"002701 - Columbia Road, Shoreditch","[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",4.5,££,Restaurant,51.528187,-0.075375,0
Mosaic Grill,"002701 - Columbia Road, Shoreditch","[{'alias': 'mideastern', 'title': 'Middle Eastern'}]",5.0,,Restaurant,51.528187,-0.075375,0
Tower Mangal,"002701 - Columbia Road, Shoreditch","[{'alias': 'turkish', 'title': 'Turkish'}]",5.0,,Restaurant,51.528187,-0.075375,0
Café Amisha,"002701 - Columbia Road, Shoreditch","[{'alias': 'italian', 'title': 'Italian'}]",4.5,££,Restaurant,51.528187,-0.075375,0
Cafe Murano,"002701 - Columbia Road, Shoreditch","[{'alias': 'italian', 'title': 'Italian'}]",5.0,,Restaurant,51.528187,-0.075375,0
St James Of Bermondsey,"002701 - Columbia Road, Shoreditch","[{'alias': 'british', 'title': 'British'}]",4.0,££,Restaurant,51.528187,-0.075375,0
Hakata Ramen + Bar,"002701 - Columbia Road, Shoreditch","[{'alias': 'ramen', 'title': 'Ramen'}, {'alias': 'bars', 'title': 'Bars'}]",4.0,,Restaurant,51.528187,-0.075375,0
Crystal China,"002701 - Columbia Road, Shoreditch","[{'alias': 'szechuan', 'title': 'Szechuan'}]",4.0,££,Restaurant,51.528187,-0.075375,0
Lebanese Kitchen,"002701 - Columbia Road, Shoreditch","[{'alias': 'halal', 'title': 'Halal'}, {'alias': 'turkish', 'title': 'Turkish'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]",3.5,,Restaurant,51.528187,-0.075375,0
Tiger Lilly,"002701 - Columbia Road, Shoreditch","[{'alias': 'restaurants', 'title': 'Restaurants'}]",4.5,,Restaurant,51.528187,-0.075375,0
New Wing Fu,"002701 - Columbia Road, Shoreditch","[{'alias': 'hotdogs', 'title': 'Fast Food'}]",4.5,,Restaurant,51.528187,-0.075375,0
Berts Fish Bar,"002701 - Columbia Road, Shoreditch","[{'alias': 'fishnchips', 'title': 'Fish & Chips'}]",5.0,£,Restaurant,51.528187,-0.075375,0
Thomas A Becket,"002701 - Columbia Road, Shoreditch","[{'alias': 'musicvenues', 'title': 'Music Venues'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.5,££,Restaurant,51.528187,-0.075375,0
Viet Quan,"002701 - Columbia Road, Shoreditch","[{'alias': 'vietnamese', 'title': 'Vietnamese'}, {'alias': 'beerbar', 'title': 'Beer Bar'}]",4.5,,Restaurant,51.528187,-0.075375,0
Secret Goldmine Cafe,"002701 - Columbia Road, Shoreditch","[{'alias': 'cafes', 'title': 'Cafes'}]",5.0,,Restaurant,51.528187,-0.075375,0
Parrilladas Del Sur,"002701 - Columbia Road, Shoreditch","[{'alias': 'restaurants', 'title': 'Restaurants'}]",4.0,,Restaurant,51.528187,-0.075375,0
The Victoria,"002701 - Columbia Road, Shoreditch","[{'alias': 'british', 'title': 'British'}, {'alias': 'pubs', 'title': 'Pubs'}]",4.0,££,Restaurant,51.528187,-0.075375,0
Times Kebab,"002701 - Columbia Road, Shoreditch","[{'alias': 'hotdogs', 'title': 'Fast Food'}]",5.0,£,Restaurant,51.528187,-0.075375,0
Jad Grill,"002701 - Columbia Road, Shoreditch","[{'alias': 'mideastern', 'title': 'Middle Eastern'}]",4.0,£,Restaurant,51.528187,-0.075375,0
Bone Daddies Bermondsey,"002701 - Columbia Road, Shoreditch","[{'alias': 'ramen', 'title': 'Ramen'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.0,,Restaurant,51.528187,-0.075375,0
The Lost Angel,"003440 - Royal Avenue 1, Chelsea","[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'steak', 'title': 'Steakhouses'}]",4.5,££,Restaurant,51.489932,-0.162727,8
Flour To The People,"003440 - Royal Avenue 1, Chelsea","[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'pizza', 'title': 'Pizza'}]",4.5,££,Restaurant,51.489932,-0.162727,8
London House by Gordon Ramsay,"003440 - Royal Avenue 1, Chelsea","[{'alias': 'modern_european', 'title': 'Modern European'}]",4.5,£££,Restaurant,51.489932,-0.162727,8
Chada Thai,"003440 - Royal Avenue 1, Chelsea","[{'alias': 'thai', 'title': 'Thai'}]",5.0,£,Restaurant,51.489932,-0.162727,8
The Magic Garden,"003440 - Royal Avenue 1, Chelsea","[{'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'modern_european', 'title': 'Modern European'}, {'alias': 'musicvenues', 'title': 'Music Venues'}]",4.0,££,Restaurant,51.489932,-0.162727,8
Piatto,"003440 - Royal Avenue 1, Chelsea","[{'alias': 'italian', 'title': 'Italian'}]",5.0,,Restaurant,51.489932,-0.162727,8
The Draft House Westbridge,"003440 - Royal Avenue 1, Chelsea","[{'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'british', 'title': 'British'}]",4.5,££,Restaurant,51.489932,-0.162727,8
Bangkok Bay,"003440 - Royal Avenue 1, Chelsea","[{'alias': 'thai', 'title': 'Thai'}]",3.5,£££,Restaurant,51.489932,-0.162727,8
Caffettino,"003440 - Royal Avenue 1, Chelsea","[{'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'delicatessen', 'title': 'Delicatessen'}, {'alias': 'italian', 'title': 'Italian'}]",4.5,,Restaurant,51.489932,-0.162727,8
Captain Corelli's,"003440 - Royal Avenue 1, Chelsea","[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'italian', 'title': 'Italian'}]",4.0,££,Restaurant,51.489932,-0.162727,8
Vibes Cafe,"003440 - Royal Avenue 1, Chelsea","[{'alias': 'cafes', 'title': 'Cafes'}]",4.5,,Restaurant,51.489932,-0.162727,8
Gaslight Grill at The Lost Angel,"003440 - Royal Avenue 1, Chelsea","[{'alias': 'british', 'title': 'British'}, {'alias': 'steak', 'title': 'Steakhouses'}]",4.0,££,Restaurant,51.489932,-0.162727,8
Bunga Bunga,"003440 - Royal Avenue 1, Chelsea","[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'karaoke', 'title': 'Karaoke'}]",3.5,££,Restaurant,51.489932,-0.162727,8
Little House,"003440 - Royal Avenue 1, Chelsea","[{'alias': 'chinese', 'title': 'Chinese'}]",4.5,£,Restaurant,51.489932,-0.162727,8
Bui Vien Vietnamese Cuisine,"003440 - Royal Avenue 1, Chelsea","[{'alias': 'vietnamese', 'title': 'Vietnamese'}]",4.5,,Restaurant,51.489932,-0.162727,8
Dhaba Street Food,"003440 - Royal Avenue 1, Chelsea","[{'alias': 'indpak', 'title': 'Indian'}]",5.0,,Restaurant,51.489932,-0.162727,8
Holy Cow,"003440 - Royal Avenue 1, Chelsea","[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'indpak', 'title': 'Indian'}]",4.0,£,Restaurant,51.489932,-0.162727,8
Welcome House,"003440 - Royal Avenue 1, Chelsea","[{'alias': 'hotdogs', 'title': 'Fast Food'}]",5.0,£,Restaurant,51.489932,-0.162727,8
Nutbourne,"003440 - Royal Avenue 1, Chelsea","[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'british', 'title': 'British'}]",3.5,,Restaurant,51.489932,-0.162727,8
San Gennaro,"003440 - Royal Avenue 1, Chelsea","[{'alias': 'pizza', 'title': 'Pizza'}]",4.5,££,Restaurant,51.489932,-0.162727,8
Bob's Cafe - Queen's Park,"300052 - Parsons Green Station, Parsons Green","[{'alias': 'cafes', 'title': 'Cafes'}]",5.0,£,Restaurant,51.475089,-0.201968,30
The Cedar,"300052 - Parsons Green Station, Parsons Green","[{'alias': 'lebanese', 'title': 'Lebanese'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}]",4.0,££,Restaurant,51.475089,-0.201968,30
The Alice House Queens Park,"300052 - Parsons Green Station, Parsons Green","[{'alias': 'british', 'title': 'British'}, {'alias': 'modern_european', 'title': 'Modern European'}, {'alias': 'gastropubs', 'title': 'Gastropubs'}]",3.5,££,Restaurant,51.475089,-0.201968,30
Dhaba @ 49,"300052 - Parsons Green Station, Parsons Green","[{'alias': 'indpak', 'title': 'Indian'}]",4.5,,Restaurant,51.475089,-0.201968,30
Little Bay West Hampstead,"300052 - Parsons Green Station, Parsons Green","[{'alias': 'french', 'title': 'French'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'modern_european', 'title': 'Modern European'}]",4.5,££,Restaurant,51.475089,-0.201968,30
Ida,"300052 - Parsons Green Station, Parsons Green","[{'alias': 'italian', 'title': 'Italian'}]",4.5,££,Restaurant,51.475089,-0.201968,30
Karbon BBQ,"300052 - Parsons Green Station, Parsons Green","[{'alias': 'turkish', 'title': 'Turkish'}, {'alias': 'bbq', 'title': 'Barbeque'}, {'alias': 'kebab', 'title': 'Kebab'}]",5.0,,Restaurant,51.475089,-0.201968,30
Kish,"300052 - Parsons Green Station, Parsons Green","[{'alias': 'persian', 'title': 'Persian/Iranian'}, {'alias': 'mideastern', 'title': 'Middle Eastern'}, {'alias': 'seafood', 'title': 'Seafood'}]",4.0,££,Restaurant,51.475089,-0.201968,30
Mosob Restaurant,"300052 - Parsons Green Station, Parsons Green","[{'alias': 'african', 'title': 'African'}, {'alias': 'ethiopian', 'title': 'Ethiopian'}]",4.5,££,Restaurant,51.475089,-0.201968,30
George's Fish Bar,"300052 - Parsons Green Station, Parsons Green","[{'alias': 'fishnchips', 'title': 'Fish & Chips'}]",4.0,£,Restaurant,51.475089,-0.201968,30
Franco Manca,"300052 - Parsons Green Station, Parsons Green","[{'alias': 'pizza', 'title': 'Pizza'}]",5.0,££,Restaurant,51.475089,-0.201968,30
The Salusbury,"300052 - Parsons Green Station, Parsons Green","[{'alias': 'gastropubs', 'title': 'Gastropubs'}]",3.5,££,Restaurant,51.475089,-0.201968,30
Hugo's Restaurant,"300052 - Parsons Green Station, Parsons Green","[{'alias': 'cafes', 'title': 'Cafes'}]",5.0,,Restaurant,51.475089,-0.201968,30
Mr Fish,"300052 - Parsons Green Station, Parsons Green","[{'alias': 'fishnchips', 'title': 'Fish & Chips'}]",3.0,£,Restaurant,51.475089,-0.201968,30
The Local Kitchen,"300052 - Parsons Green Station, Parsons Green","[{'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'moroccan', 'title': 'Moroccan'}]",4.0,£,Restaurant,51.475089,-0.201968,30
Sushi Murasaki,"300052 - Parsons Green Station, Parsons Green","[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'sushi', 'title': 'Sushi Bars'}]",4.5,£££,Restaurant,51.475089,-0.201968,30
Momtaz,"300052 - Parsons Green Station, Parsons Green","[{'alias': 'cafes', 'title': 'Cafes'}]",4.0,,Restaurant,51.475089,-0.201968,30
Da Daniela,"300052 - Parsons Green Station, Parsons Green","[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'pizza', 'title': 'Pizza'}]",4.5,££,Restaurant,51.475089,-0.201968,30
Hugo's,"300052 - Parsons Green Station, Parsons Green","[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'british', 'title': 'British'}, {'alias': 'cafes', 'title': 'Cafes'}]",4.0,££,Restaurant,51.475089,-0.201968,30
Tsiakkos & Charcoal,"300052 - Parsons Green Station, Parsons Green","[{'alias': 'greek', 'title': 'Greek'}]",4.0,££,Restaurant,51.475089,-0.201968,30
The Ivy In the Park,"200174 - Mostyn Grove, Bow","[{'alias': 'british', 'title': 'British'}]",4.5,,Restaurant,51.530535,-0.025492,1
ROKA Canary Wharf,"200174 - Mostyn Grove, Bow","[{'alias': 'japanese', 'title': 'Japanese'}]",4.0,£££,Restaurant,51.530535,-0.025492,1
Gaucho,"200174 - Mostyn Grove, Bow","[{'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'argentine', 'title': 'Argentine'}]",4.0,£££,Restaurant,51.530535,-0.025492,1
Chai Ki,"200174 - Mostyn Grove, Bow","[{'alias': 'asianfusion', 'title': 'Asian Fusion'}]",4.0,££,Restaurant,51.530535,-0.025492,1
The Breakfast Club,"200174 - Mostyn Grove, Bow","[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.0,££,Restaurant,51.530535,-0.025492,1
Scarpetta,"200174 - Mostyn Grove, Bow","[{'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'italian', 'title': 'Italian'}]",4.5,,Restaurant,51.530535,-0.025492,1
Plateau Restaurant,"200174 - Mostyn Grove, Bow","[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'british', 'title': 'British'}, {'alias': 'french', 'title': 'French'}, {'alias': 'modern_european', 'title': 'Modern European'}, {'alias': 'burgers', 'title': 'Burgers'}]",4.5,£££,Restaurant,51.530535,-0.025492,1
Royal China,"200174 - Mostyn Grove, Bow","[{'alias': 'chinese', 'title': 'Chinese'}]",3.5,££,Restaurant,51.530535,-0.025492,1
Tale of India,"200174 - Mostyn Grove, Bow","[{'alias': 'indpak', 'title': 'Indian'}, {'alias': 'pakistani', 'title': 'Pakistani'}]",4.0,£,Restaurant,51.530535,-0.025492,1
Burger & Lobster,"200174 - Mostyn Grove, Bow","[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'burgers', 'title': 'Burgers'}]",3.5,£££,Restaurant,51.530535,-0.025492,1
Tom's Kitchen,"200174 - Mostyn Grove, Bow","[{'alias': 'british', 'title': 'British'}]",3.5,££,Restaurant,51.530535,-0.025492,1
Goodman,"200174 - Mostyn Grove, Bow","[{'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",4.5,£££,Restaurant,51.530535,-0.025492,1
The Blacksmith's Arms,"200174 - Mostyn Grove, Bow","[{'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'thai', 'title': 'Thai'}]",4.0,££,Restaurant,51.530535,-0.025492,1
Nando's,"200174 - Mostyn Grove, Bow","[{'alias': 'portuguese', 'title': 'Portuguese'}, {'alias': 'chickenshop', 'title': 'Chicken Shop'}]",4.0,££,Restaurant,51.530535,-0.025492,1
Moira Restaurant,"200174 - Mostyn Grove, Bow","[{'alias': 'turkish', 'title': 'Turkish'}]",5.0,,Restaurant,51.530535,-0.025492,1
Sichuan Kitchen,"200174 - Mostyn Grove, Bow","[{'alias': 'szechuan', 'title': 'Szechuan'}]",4.5,££,Restaurant,51.530535,-0.025492,1
The Narrow by Gordon Ramsay,"200174 - Mostyn Grove, Bow","[{'alias': 'british', 'title': 'British'}, {'alias': 'modern_european', 'title': 'Modern European'}]",3.5,££,Restaurant,51.530535,-0.025492,1
Zizzi,"200174 - Mostyn Grove, Bow","[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'pizza', 'title': 'Pizza'}]",3.5,££,Restaurant,51.530535,-0.025492,1
Café Rouge,"200174 - Mostyn Grove, Bow","[{'alias': 'french', 'title': 'French'}]",3.5,££,Restaurant,51.530535,-0.025492,1
28 West Bar & Grill,"200174 - Mostyn Grove, Bow","[{'alias': 'british', 'title': 'British'}, {'alias': 'bars', 'title': 'Bars'}]",3.5,££,Restaurant,51.530535,-0.025492,1
"Fish, Wings, & Tings","000963 - Bankside Mix, Bankside","[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'caribbean', 'title': 'Caribbean'}]",4.5,££,Restaurant,51.50581776,-0.100186337,37
Seven at Brixton,"000963 - Bankside Mix, Bankside","[{'alias': 'spanish', 'title': 'Spanish'}, {'alias': 'lounges', 'title': 'Lounges'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.0,££,Restaurant,51.50581776,-0.100186337,37
Okan Okonomiyaki,"000963 - Bankside Mix, Bankside","[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'streetvendors', 'title': 'Street Vendors'}]",4.0,£,Restaurant,51.50581776,-0.100186337,37
Okan Ramen,"000963 - Bankside Mix, Bankside","[{'alias': 'japanese', 'title': 'Japanese'}]",4.5,,Restaurant,51.50581776,-0.100186337,37
Hot Chip,"000963 - Bankside Mix, Bankside","[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'fishnchips', 'title': 'Fish & Chips'}]",5.0,£,Restaurant,51.50581776,-0.100186337,37
Nanban,"000963 - Bankside Mix, Bankside","[{'alias': 'japanese', 'title': 'Japanese'}]",4.0,££,Restaurant,51.50581776,-0.100186337,37
Naughty Piglets,"000963 - Bankside Mix, Bankside","[{'alias': 'modern_european', 'title': 'Modern European'}]",5.0,££,Restaurant,51.50581776,-0.100186337,37
