fsq_id,location,poi_type
5297624511d2ce1a1c60cb40,"000970 - Scala Street, Fitzrovia",['Camera Store']
4e9ae32529c27d6ad6c14261,"000970 - Scala Street, Fitzrovia",['Arts and Entertainment']
4c3d6453933b0f474264e521,"000970 - Scala Street, Fitzrovia",['Plaza']
4ad2186ef964a5205edf20e3,"000970 - Scala Street, Fitzrovia",['Lodging']
4bf94c348d30d13a74f10118,"000970 - Scala Street, Fitzrovia",['Park']
4ac518f9f964a5200db020e3,"000970 - Scala Street, Fitzrovia",['Swimming Pool']
9461aaf7a1c34ac3fdfd0836,"000970 - Scala Street, Fitzrovia",[]
4b72a655f964a5200e822de3,"000970 - Scala Street, Fitzrovia",['Hotel']
4ad3be62f964a52012e620e3,"001063 - Wood Street, Guildhall",['Park']
4cbe90c27dc9a093adcd33f5,"001063 - Wood Street, Guildhall",['Parking']
4bcc44fc937ca593e3c3aa92,"001063 - Wood Street, Guildhall",['Park']
4bd41374a23d43005a1a63ab,"001063 - Wood Street, Guildhall",['Real Estate Agency']
5182a46e498efd641fd9a954,"001063 - Wood Street, Guildhall",['Parking']
2fbfcf5d658844410905f024,"001063 - Wood Street, Guildhall",['Loans Agency']
b96ec00b822a430322ec1b0b,"001063 - Wood Street, Guildhall",['Business and Professional Services']
0c5b99073e0f46ab6f6d8c28,"001063 - Wood Street, Guildhall",['Park']
50780793e4b0c101c575bb8e,"001063 - Wood Street, Guildhall",['Parking']
4dac47518154abafc2d3c948,"001063 - Wood Street, Guildhall",['Park']
50da842cc84c4c57279457da,"003471 - Chadwell Street, Angel",['Retail']
527cf7d711d278b261650ba5,"003471 - Chadwell Street, Angel",['Butcher']
5114c2d8e4b0a60913497158,"003471 - Chadwell Street, Angel","['Café', 'Restaurant']"
541c69ef498e2005461fcbf3,"003471 - Chadwell Street, Angel","['Beer Bar', 'Brewery', 'Gastropub']"
52a2fc0311d26973a0ad4f55,"003471 - Chadwell Street, Angel","['Cheese Store', 'Grocery Store / Supermarket']"
5777b7f6498ec5cc16dce198,"003471 - Chadwell Street, Angel","['Mediterranean Restaurant', 'Middle Eastern Restaurant']"
4ac518dff964a520eca920e3,"003471 - Chadwell Street, Angel",['French Restaurant']
5b5218ee835c9a00390ed6f2,"003471 - Chadwell Street, Angel",['Pub']
54134a4f498e509e027082c7,"003471 - Chadwell Street, Angel","['Bar', 'English Restaurant']"
5653418e498e5b9502b95888,"003471 - Chadwell Street, Angel","['Coffee Shop', 'Restaurant']"
593ea3a4b2958f0371242d3d,"001058 - Edgware Road Station, Marylebone",['Park']
57d88315498e6930330ec195,"001058 - Edgware Road Station, Marylebone",['Hotel']
5b890bd3a5a315002c0ee1bd,"001058 - Edgware Road Station, Marylebone",['Residential Building']
50391e2aebca8ce452068c89,"001058 - Edgware Road Station, Marylebone",['Real Estate Agency']
4ac518f8f964a520f4af20e3,"001058 - Edgware Road Station, Marylebone",['Stable']
4ac518f6f964a5207faf20e3,"001058 - Edgware Road Station, Marylebone",['Spa']
4c142657a5eb76b0c250c1b7,"001058 - Edgware Road Station, Marylebone",['Hotel']
4bdedcfbfe0e62b5f6010606,"001058 - Edgware Road Station, Marylebone",['Hotel']
4f3cd542a17c8a4ed1db6367,"001058 - Edgware Road Station, Marylebone",['Parking']
4bbd10638ec3d13ae8a11b28,"001058 - Edgware Road Station, Marylebone",['Hotel']
57d88315498e6930330ec195,"001203 - Eastbourne Mews, Paddington",['Hotel']
5375c48e498ee240e0bde532,"001203 - Eastbourne Mews, Paddington",['Hotel']
4ac518f8f964a520f4af20e3,"001203 - Eastbourne Mews, Paddington",['Stable']
4bbd10638ec3d13ae8a11b28,"001203 - Eastbourne Mews, Paddington",['Hotel']
4ac518b6f964a52011a120e3,"001203 - Eastbourne Mews, Paddington",['Hotel']
5287c68c498eec9fc973c180,"001203 - Eastbourne Mews, Paddington",['Hotel']
593ea3a4b2958f0371242d3d,"001203 - Eastbourne Mews, Paddington",['Park']
4ac518b6f964a520dba020e3,"001203 - Eastbourne Mews, Paddington",['Hotel']
4b7d19bdf964a52098ae2fe3,"001203 - Eastbourne Mews, Paddington",['Hotel']
4c142657a5eb76b0c250c1b7,"001203 - Eastbourne Mews, Paddington",['Hotel']
4b8a82cff964a520f36f32e3,"022173 - Old Ford Road, Bethnal Green","['BBQ Joint', 'Middle Eastern Restaurant', 'Turkish Restaurant']"
5144b2d5e4b0a3e6f6893659,"022173 - Old Ford Road, Bethnal Green","['Pub', 'Bistro']"
4bdb1bab2a3a0f478e73adb6,"022173 - Old Ford Road, Bethnal Green",['Hotel']
53485a14498e376571ea9795,"022173 - Old Ford Road, Bethnal Green","['Beer Bar', 'Restaurant']"
5843451645c3ed1183e1cd80,"022173 - Old Ford Road, Bethnal Green",['Fish and Chips Shop']
5ab77d6cf427de75cdf923e9,"022173 - Old Ford Road, Bethnal Green",['Arepa Restaurant']
5665d659498e7a56d5c52808,"022173 - Old Ford Road, Bethnal Green",['Convenience Store']
4dff64b088779f08f9986db9,"022173 - Old Ford Road, Bethnal Green","['Bakery', 'Fast Food Restaurant', 'Sandwich Restaurant']"
4bcadf34fb84c9b6b0df1d3e,"022173 - Old Ford Road, Bethnal Green",['Playground']
4ad09628f964a52095d820e3,"022173 - Old Ford Road, Bethnal Green","['Pub', 'Restaurant']"
4ac518d1f964a520f6a620e3,"200102 - Harford Street, Mile End",['Urban Park']
4b8a82cff964a520f36f32e3,"200102 - Harford Street, Mile End","['BBQ Joint', 'Middle Eastern Restaurant', 'Turkish Restaurant']"
4db571346e8179a9138f4f83,"200102 - Harford Street, Mile End",['Landmarks and Outdoors']
5144b2d5e4b0a3e6f6893659,"200102 - Harford Street, Mile End","['Pub', 'Bistro']"
5605c703498e7a345933f90e,"200102 - Harford Street, Mile End",['Hostel']
4cb2bb3aeb65b1f75bb17ecd,"200102 - Harford Street, Mile End",['Gym and Studio']
4bb0e945f964a52050693ce3,"200102 - Harford Street, Mile End",['Church']
59b051b8e96d0c78c1ff7ef3,"200102 - Harford Street, Mile End",['Technology Business']
5ec18a86db89a100087c426c,"200102 - Harford Street, Mile End",['Kebab Restaurant']
4bcadf34fb84c9b6b0df1d3e,"200102 - Harford Street, Mile End",['Playground']
4bc05bfaf8219c748476b110,"001013 - St. Chad's Street, King's Cross",['Hair Salon']
569911c538facdc3fb3db7ba,"001013 - St. Chad's Street, King's Cross","['Cafes, Coffee, and Tea Houses']"
4ac518f3f964a520c4ae20e3,"001013 - St. Chad's Street, King's Cross","['Clothing Store', 'Fashion Accessories Store']"
4ae4991ff964a520259c21e3,"001013 - St. Chad's Street, King's Cross",['Yoga Studio']
4acdbe9ef964a520e3cc20e3,"001013 - St. Chad's Street, King's Cross",['Fast Food Restaurant']
4dde4111227106a58b86a911,"001013 - St. Chad's Street, King's Cross",['Arts and Crafts Store']
4b72a655f964a5200e822de3,"001013 - St. Chad's Street, King's Cross",['Hotel']
4ac518f9f964a5200db020e3,"001013 - St. Chad's Street, King's Cross",['Swimming Pool']
4ada5b7df964a520c92121e3,"001013 - St. Chad's Street, King's Cross",['Park']
605e6119e8388b0567fefacd,"001013 - St. Chad's Street, King's Cross","['Café', 'Restaurant']"
4ac518ebf964a5201aac20e3,"300057 - Westbourne Park Road, Portobello",['Park']
55ab9793498e7472d5b1fd15,"300057 - Westbourne Park Road, Portobello","['Cheese Store', 'Gourmet Store', 'Grocery Store / Supermarket']"
4bfbd10465fbc9b646d9916c,"300057 - Westbourne Park Road, Portobello",['Park']
4be46bcb2468c92871c0fe42,"300057 - Westbourne Park Road, Portobello","['Fish and Chips Shop', 'English Restaurant', 'Fast Food Restaurant']"
4de915eb88774aa92caff517,"300057 - Westbourne Park Road, Portobello",['Bar']
5572fbcd498edad39be4f1cb,"300057 - Westbourne Park Road, Portobello",['Sports and Recreation']
4fac05b1e4b07960eb4b4ae8,"300057 - Westbourne Park Road, Portobello","['BBQ Joint', 'Steakhouse']"
5b88e8bbf2554e002cc55a96,"300057 - Westbourne Park Road, Portobello",['Juice Bar']
4f4cc5a5e4b052b879f92919,"300057 - Westbourne Park Road, Portobello",['Grocery Store / Supermarket']
582369e38c646e735174bc01,"300057 - Westbourne Park Road, Portobello",['Massage Clinic']
4baf7ed7f964a52095043ce3,"200194 - Clarence Walk, Stockwell",['Skate Park']
57f96fa0498e83e376acb2c9,"200194 - Clarence Walk, Stockwell",['Parking']
4faec53de4b03b805518b6f2,"200194 - Clarence Walk, Stockwell","['Eastern European Restaurant', 'French Restaurant']"
07ae859d42bf4e25be5aaa0c,"200194 - Clarence Walk, Stockwell",['Immigration Attorney']
4ac518f9f964a5200db020e3,"200194 - Clarence Walk, Stockwell",['Swimming Pool']
4e32d0df18a846d7ed0bae37,"200194 - Clarence Walk, Stockwell",['Public Art']
61093a7bb5b902006403581e,"200194 - Clarence Walk, Stockwell",['Modern European Restaurant']
4caf67bcc5e6a1cd278eccf6,"200194 - Clarence Walk, Stockwell",['Parking']
3fd7b9ffb7664d00271012ff,"200194 - Clarence Walk, Stockwell",['Travel Agency']
45445106afcc4d6880af916d,"200194 - Clarence Walk, Stockwell",['Parking']
4bfbd10465fbc9b646d9916c,"002633 - Palace Gardens Terrace, Notting Hill",['Park']
55ab9793498e7472d5b1fd15,"002633 - Palace Gardens Terrace, Notting Hill","['Cheese Store', 'Gourmet Store', 'Grocery Store / Supermarket']"
4ac518ebf964a5201aac20e3,"002633 - Palace Gardens Terrace, Notting Hill",['Park']
4bf944254a67c928798926cf,"002633 - Palace Gardens Terrace, Notting Hill",['Park']
4e10835822713f7d7bc8b1fd,"002633 - Palace Gardens Terrace, Notting Hill",['Hair Salon']
5112a354e4b0af359319c66a,"002633 - Palace Gardens Terrace, Notting Hill",['Nail Salon']
539abd1c498e79c6745e174b,"002633 - Palace Gardens Terrace, Notting Hill",['Rock Climbing Spot']
537ace0a498e80d2d70bfe34,"002633 - Palace Gardens Terrace, Notting Hill",['Real Estate Agency']
59fe2e457dc9e10d5e50365e,"002633 - Palace Gardens Terrace, Notting Hill",['Hair Salon']
635eab836e3be5290d0583f5,"002633 - Palace Gardens Terrace, Notting Hill",['Community Center']
4bd46b546f6495212c426dec,"200028 - Elysium Place, Fulham",['Park']
4ac518cef964a52027a620e3,"200028 - Elysium Place, Fulham",['Park']
4bc184892a89ef3b0381f288,"200028 - Elysium Place, Fulham",['Playground']
4bba0360935e9521da9a2790,"200028 - Elysium Place, Fulham",['Sports Club']
f98d62964446470481a8d12a,"200028 - Elysium Place, Fulham",['Nursery School']
4b95128af964a520048e34e3,"200028 - Elysium Place, Fulham",['Elementary School']
4b750a42f964a520edfb2de3,"200028 - Elysium Place, Fulham",['Parking']
50af5f2ce4b0bcea5d1216b4,"200028 - Elysium Place, Fulham",['Bus Stop']
4d491575b73fb1f7d5e7a332,"200028 - Elysium Place, Fulham",['Office Building']
4b9d0121f964a520f48736e3,"200028 - Elysium Place, Fulham",['Car Dealership']
4eb69fdf6da1df9ffafaaa00,"002589 - Pembridge Villas, Notting Hill",['Tennis Court']
4c0d34a7336220a1e65fca77,"002589 - Pembridge Villas, Notting Hill","['Music Venue', 'Opera House', 'Restaurant']"
4ac518cef964a52027a620e3,"002589 - Pembridge Villas, Notting Hill",['Park']
4b863b97f964a520608331e3,"002589 - Pembridge Villas, Notting Hill",['Hotel']
4df4ac0afa76abc3d870fab3,"002589 - Pembridge Villas, Notting Hill",['Park']
51a7090d501981ceef878532,"002589 - Pembridge Villas, Notting Hill",['Parking']
4bc3503fb492d13a378ca860,"002589 - Pembridge Villas, Notting Hill","[""Doctor's Office""]"
4ac518e1f964a5205baa20e3,"002589 - Pembridge Villas, Notting Hill",['Restaurant']
5212798111d2af9b8dd6af88,"002589 - Pembridge Villas, Notting Hill",['Outdoor Gym']
4bc0a94174a9a5939e60d0f6,"002589 - Pembridge Villas, Notting Hill",['Café']
593ea3a4b2958f0371242d3d,"022179 - Exhibition Road, Knightsbridge",['Park']
4f3cd542a17c8a4ed1db6367,"022179 - Exhibition Road, Knightsbridge",['Parking']
4ac518f6f964a5207faf20e3,"022179 - Exhibition Road, Knightsbridge",['Spa']
511e0f23e0e2d71e22e7f6a3,"022179 - Exhibition Road, Knightsbridge",['Real Estate Agency']
4eaa5b1eb8f7a50de8c5db61,"022179 - Exhibition Road, Knightsbridge",['Bus Stop']
51fece53498e653ae144c056,"022179 - Exhibition Road, Knightsbridge",['Mosque']
4c643fcdd6a320a1e897cf2a,"022179 - Exhibition Road, Knightsbridge",['Residential Building']
527cecfd498eff4cc66e0869,"022179 - Exhibition Road, Knightsbridge",['Middle Eastern Restaurant']
50391e2aebca8ce452068c89,"022179 - Exhibition Road, Knightsbridge",['Real Estate Agency']
5271252c498e1dd4558fc7ca,"022179 - Exhibition Road, Knightsbridge",['Bus Stop']
4e58fe2fb0fbdca309f6b710,"000969 - Gower Place , Euston",['Playground']
5dcdcd7ea4b466000723770e,"000969 - Gower Place , Euston",['Lodging']
5036b36dcc6417d4bcd9a24b,"000969 - Gower Place , Euston",['Travel and Transportation']
594e69450336931c7f92ce75,"000969 - Gower Place , Euston",['Real Estate Agency']
612a32746f490c66a4bd3de5,"000969 - Gower Place , Euston",['Bus Stop']
4faec53de4b03b805518b6f2,"000969 - Gower Place , Euston","['Eastern European Restaurant', 'French Restaurant']"
4b1706bdf964a5201fc123e3,"000969 - Gower Place , Euston",['Lodging']
490cb2457af743f27abf45d6,"000969 - Gower Place , Euston",['Travel Agency']
0a4fed9a9803404488e9d243,"000969 - Gower Place , Euston",['Business and Professional Services']
40491a37f6aa4e1caf9c58f4,"000969 - Gower Place , Euston",['Rail Station']
563e00fecd10e4161db86f57,"001220 - Imperial College, Knightsbridge","['Arts and Entertainment', 'Bar', 'Restaurant']"
5bff90f72632ec002bff10fe,"001220 - Imperial College, Knightsbridge",['Coffee Shop']
57010375498efec398364190,"001220 - Imperial College, Knightsbridge",['Fast Food Restaurant']
5921ef7b4c954c04e9ae41ea,"001220 - Imperial College, Knightsbridge","['Bar', 'Restaurant']"
5072a49be4b00d7437320672,"001220 - Imperial College, Knightsbridge",['Medical Center']
5620128b498ef80196c93dc3,"001220 - Imperial College, Knightsbridge",['Health and Beauty Service']
518bf832498ee9446edb7522,"001220 - Imperial College, Knightsbridge",['Employment Agency']
60a8ff061bae5702ba2959ca,"001220 - Imperial College, Knightsbridge","['Café', 'Coffee Shop']"
4b2a6f99f964a5201da924e3,"001220 - Imperial College, Knightsbridge",['Hospital']
522da93e11d259a00cbf4002,"001220 - Imperial College, Knightsbridge",['Hospital']
5479eba1498e8830734c5f6a,"200159 - Goldsmith's Row, Haggerston","['Beer Store', 'Liquor Store']"
4db55e2ccda1c57c826c7042,"200159 - Goldsmith's Row, Haggerston",['Park']
58e8e5876d632559af53c287,"200159 - Goldsmith's Row, Haggerston","['Coffee Shop', 'Restaurant']"
50950b00e4b0a7ac70df944a,"200159 - Goldsmith's Row, Haggerston","['Butcher', 'Grocery Store / Supermarket']"
59d3688afebf315f35fe9698,"200159 - Goldsmith's Row, Haggerston","['Café', 'Coffee Shop', 'Restaurant']"
5c31e626149946002ccb97e9,"200159 - Goldsmith's Row, Haggerston","['Sake Bar', 'Restaurant']"
5527e242498e97f6d81a5347,"200159 - Goldsmith's Row, Haggerston",['Warehouse']
5ee3320bae69676d81cd26ec,"200159 - Goldsmith's Row, Haggerston","['Automotive Repair Shop', 'Smog Check Shop']"
4ce7c8eb75c62c0f49c3e557,"200159 - Goldsmith's Row, Haggerston",['Cocktail Bar']
4d29e25c77a2a1cd68c66fb7,"200159 - Goldsmith's Row, Haggerston","['Coffee Shop', 'Modern European Restaurant']"
5bff90f72632ec002bff10fe,"200091 - Wandsworth Town Station, Wandsworth",['Coffee Shop']
4f586a09e4b0a386de2dc0a0,"200091 - Wandsworth Town Station, Wandsworth",['Synagogue']
4f06154493adf931df4a9d5f,"200091 - Wandsworth Town Station, Wandsworth",['Greek Restaurant']
4d4d58ae9aaab60cb0123729,"200091 - Wandsworth Town Station, Wandsworth",['Cosmetics Store']
563e00fecd10e4161db86f57,"200091 - Wandsworth Town Station, Wandsworth","['Arts and Entertainment', 'Bar', 'Restaurant']"
4bcaf7860687ef3b40d3dccc,"200091 - Wandsworth Town Station, Wandsworth","['Café', 'Coffee Shop']"
4ae5031df964a52001a021e3,"200091 - Wandsworth Town Station, Wandsworth","['Pub', 'Gastropub']"
4d442740bbb1a143bafa4272,"200091 - Wandsworth Town Station, Wandsworth",['Café']
4f5620f1e4b0861b32954692,"200091 - Wandsworth Town Station, Wandsworth",['Post Office']
4e0068e1091a5da4052a5553,"200091 - Wandsworth Town Station, Wandsworth",['Skate Park']
57f8bcfbcd1057f32c571e3b,"002701 - Columbia Road, Shoreditch","['Bar', 'Coffee Shop', 'Restaurant']"
5529082a498eb98495334c91,"002701 - Columbia Road, Shoreditch",['Dining and Drinking']
5492c394498ee0902b1494a3,"002701 - Columbia Road, Shoreditch",['Bicycle Store']
5802100938fa0e98aafcf772,"002701 - Columbia Road, Shoreditch",['Café']
505c95bde4b038601e5adbf5,"002701 - Columbia Road, Shoreditch",['Parking']
50cc75f3e4b044fa4fe3f70f,"002701 - Columbia Road, Shoreditch","['Indian Restaurant', 'Lebanese Restaurant', 'Middle Eastern Restaurant']"
53dcd64a498e2c1488a81a4b,"002701 - Columbia Road, Shoreditch",['Fruit and Vegetable Store']
52ed1603498eb7c89af5ce91,"002701 - Columbia Road, Shoreditch","['Bar', 'Brewery', 'Restaurant']"
4bab5e32f964a520efa33ae3,"002701 - Columbia Road, Shoreditch",['Public and Social Service']
59e6403766f3cd17e0ea8f6b,"002701 - Columbia Road, Shoreditch",['Italian Restaurant']
5613bf5d498e337505afe14d,"003440 - Royal Avenue 1, Chelsea",['Pizzeria']
4d31b12ef8c9224beb62a9d2,"003440 - Royal Avenue 1, Chelsea",['Playground']
4ac518cef964a52015a620e3,"003440 - Royal Avenue 1, Chelsea",['Park']
55ffbd1c498ef9c1048d1a71,"003440 - Royal Avenue 1, Chelsea",['Plaza']
55d1fb08498efe263abf068e,"003440 - Royal Avenue 1, Chelsea",['Other Great Outdoors']
59a40493135b395e9d0c4e3b,"003440 - Royal Avenue 1, Chelsea",['Mini Golf Course']
4bceb0ac937ca59356f0ae92,"003440 - Royal Avenue 1, Chelsea",['Zoo']
4b71dc8af964a520c5602de3,"003440 - Royal Avenue 1, Chelsea",['Library']
573af353498eac25e02c19e3,"003440 - Royal Avenue 1, Chelsea",['Soccer Field']
4ad82178f964a520c81021e3,"003440 - Royal Avenue 1, Chelsea",['Travel and Transportation']
4d8de28acb9b224bbd4d7641,"300052 - Parsons Green Station, Parsons Green",['Landmarks and Outdoors']
4af14acbf964a520e9e021e3,"300052 - Parsons Green Station, Parsons Green",['Park']
4b5c1ae9f964a5202b2429e3,"300052 - Parsons Green Station, Parsons Green","[""Farmers' Market"", 'Grocery Store / Supermarket']"
4bec2b7e62c0c92839fee2d4,"300052 - Parsons Green Station, Parsons Green",['Playground']
4b9cceb1f964a520937c36e3,"300052 - Parsons Green Station, Parsons Green",['Bookstore']
4adc4b7df964a520ab2b21e3,"300052 - Parsons Green Station, Parsons Green",['Bar']
503f6371e4b002dc1173d8a0,"300052 - Parsons Green Station, Parsons Green",['College Classroom']
4f8aa413e4b0a95f94fcffbd,"300052 - Parsons Green Station, Parsons Green",['Deli']
595d31a4b37e2b6d5932996b,"300052 - Parsons Green Station, Parsons Green",['Laundry Service']
5825eb98da08cb6d47e75791,"300052 - Parsons Green Station, Parsons Green",['Residential Building']
4bcf20d2cc8cd13ad464c5cf,"200174 - Mostyn Grove, Bow",['Park']
57508ede498efe9da7ad7c38,"200174 - Mostyn Grove, Bow","['Burger Joint', 'American Restaurant', 'Fast Food Restaurant']"
4bed0d1691380f471a639f18,"200174 - Mostyn Grove, Bow",['Park']
5bc5be5d2f97ec002cf51898,"200174 - Mostyn Grove, Bow",['English Restaurant']
5df8fad080653e00083f9c09,"200174 - Mostyn Grove, Bow",['Cocktail Bar']
5489b5b8498e62f8a7f332ef,"200174 - Mostyn Grove, Bow",['Shoe Store']
6248111bd6e9851fee205c1b,"200174 - Mostyn Grove, Bow",['Bicycle Store']
59ad422bf0ca95663b4cbfe1,"200174 - Mostyn Grove, Bow","['Bakery', 'Cafes, Coffee, and Tea Houses']"
6379069fa89dbc7ec86dfc03,"200174 - Mostyn Grove, Bow",['Retail']
5d3eaca4b2edb300086bc7e3,"200174 - Mostyn Grove, Bow",['Government Building']
4bf7dc6a5efe2d7fb39b6934,"000963 - Bankside Mix, Bankside",['Park']
541322d1498ee067d8510a66,"000963 - Bankside Mix, Bankside","['Cocktail Bar', 'Restaurant']"
53fc6c81498eed608f057436,"000963 - Bankside Mix, Bankside",['Park']
4fd365bee4b0dde49617482e,"000963 - Bankside Mix, Bankside","['Caribbean Restaurant', 'Fast Food Restaurant']"
53d74640498e8f0cc768f818,"000963 - Bankside Mix, Bankside","['Coffee Shop', 'Restaurant']"
505c9fece4b08887c5a1c097,"000963 - Bankside Mix, Bankside","['Bakery', 'Cupcake Shop', 'Restaurant']"
5ab13bbe3fcee83e58bdf623,"000963 - Bankside Mix, Bankside",['Restaurant']
4fd76296e4b0e8d36e43a313,"000963 - Bankside Mix, Bankside",['Park']
4d83774981fdb1f7be59e7bf,"000963 - Bankside Mix, Bankside",['Food and Beverage Retail']
55990a60498ee984f5fb5e16,"000963 - Bankside Mix, Bankside","['Bakery', 'Coffee Shop', 'Restaurant']"
4ba5e970f964a520ef2839e3,"300206 - Saltoun Road, Brixton",['Park']
4c7d0af6247cb60c8ab05f5e,"300206 - Saltoun Road, Brixton",['Park']
52bcbd6711d2d18d121a7aa8,"300206 - Saltoun Road, Brixton",['Hotel']
4c724fe67121a1cd9d1862d1,"300206 - Saltoun Road, Brixton",['Accounting and Bookkeeping Service']
5377d65a498e869e33276efb,"300206 - Saltoun Road, Brixton",['Restaurant']
4c4c0d58959220a1ae716f10,"300206 - Saltoun Road, Brixton",['Playground']
f97d5bd893e548df7d765edd,"300206 - Saltoun Road, Brixton",['Health and Medicine']
564f316a498eda3f248c27cf,"300206 - Saltoun Road, Brixton",['Basketball Court']
4e285bc2fa762797e59c629d,"300206 - Saltoun Road, Brixton","['Fried Chicken Joint', 'Pizzeria', 'Fast Food Restaurant']"
50a78ea8e4b0034096253c46,"300206 - Saltoun Road, Brixton",['Gift Store']
4c7d0af6247cb60c8ab05f5e,"001073 - Kennington Road Post Office, Oval",['Park']
4ba5e970f964a520ef2839e3,"001073 - Kennington Road Post Office, Oval",['Park']
f97d5bd893e548df7d765edd,"001073 - Kennington Road Post Office, Oval",['Health and Medicine']
4c4c0d58959220a1ae716f10,"001073 - Kennington Road Post Office, Oval",['Playground']
4c724fe67121a1cd9d1862d1,"001073 - Kennington Road Post Office, Oval",['Accounting and Bookkeeping Service']
4c66c32fe1da1b8d38ce9bc3,"001073 - Kennington Road Post Office, Oval",['Park']
4b58224af964a520d54b28e3,"001073 - Kennington Road Post Office, Oval","['Café', 'Coffee Shop', 'Restaurant']"
52bcbd6711d2d18d121a7aa8,"001073 - Kennington Road Post Office, Oval",['Hotel']
5737116dcd106d996eea3f04,"001073 - Kennington Road Post Office, Oval",['Landmarks and Outdoors']
4b7dcb0ef964a520ffd42fe3,"001073 - Kennington Road Post Office, Oval",['Park']
52bcbd6711d2d18d121a7aa8,"001000 - Vauxhall Cross, Vauxhall",['Hotel']
4e7c4d38183853fb9f712dcb,"001000 - Vauxhall Cross, Vauxhall","['Café', 'Coffee Shop']"
502f8e1be4b0d68f37bc4e13,"001000 - Vauxhall Cross, Vauxhall",['Café']
4ba5e970f964a520ef2839e3,"001000 - Vauxhall Cross, Vauxhall",['Park']
4b09a2a4f964a520ba1a23e3,"001000 - Vauxhall Cross, Vauxhall","['Bar', 'Gastropub']"
6352ebb0ff33d7005da2daed,"001000 - Vauxhall Cross, Vauxhall",['Pub']
50c4c751e4b077855686cb88,"001000 - Vauxhall Cross, Vauxhall",['Library']
4c434a5dcc410f472300ae61,"001000 - Vauxhall Cross, Vauxhall","['Bar', 'Portuguese Restaurant', 'Spanish Restaurant']"
4adc3a69f964a5209e2b21e3,"001000 - Vauxhall Cross, Vauxhall",['College and University']
4ea25237be7ba4918e366872,"001000 - Vauxhall Cross, Vauxhall",['Gym and Studio']
4ba5e970f964a520ef2839e3,"001059 - Albert Embankment, Vauxhall",['Park']
50d6dc24e4b0275bd7ad6fc0,"001059 - Albert Embankment, Vauxhall",['Tennis Court']
5047335fe4b0736b6f858b00,"001059 - Albert Embankment, Vauxhall",['Playground']
564f316a498eda3f248c27cf,"001059 - Albert Embankment, Vauxhall",['Basketball Court']
539b3f91498ea14ee54ab9bf,"001059 - Albert Embankment, Vauxhall","['Café', 'English Restaurant']"
5e63ee0129ef820008a09196,"001059 - Albert Embankment, Vauxhall",['Grocery Store / Supermarket']
4c7d0af6247cb60c8ab05f5e,"001059 - Albert Embankment, Vauxhall",['Park']
59181479a22db716fd64de7b,"001059 - Albert Embankment, Vauxhall",['Bakery']
52a636c711d233298e9ab68f,"001059 - Albert Embankment, Vauxhall","['American Restaurant', 'Steakhouse']"
52bcbd6711d2d18d121a7aa8,"001059 - Albert Embankment, Vauxhall",['Hotel']
4e9ae32529c27d6ad6c14261,"300221 - Battersea Power Station, Battersea Park",['Arts and Entertainment']
4d610ffbb6b9a1cdf2fd8251,"300221 - Battersea Power Station, Battersea Park",['Playground']
4bf94c348d30d13a74f10118,"300221 - Battersea Power Station, Battersea Park",['Park']
4c3d6453933b0f474264e521,"300221 - Battersea Power Station, Battersea Park",['Plaza']
4bfd101a4cf820a180d8ebf4,"300221 - Battersea Power Station, Battersea Park",['Tennis Court']
59d7ad9c51950e66226b21fe,"300221 - Battersea Power Station, Battersea Park",['Parking']
4be1d7b8ae55a593bfbb5b62,"300221 - Battersea Power Station, Battersea Park",['Resort']
4ad2186ef964a5205edf20e3,"300221 - Battersea Power Station, Battersea Park",['Lodging']
52bc74c7498e894d9724b34f,"300221 - Battersea Power Station, Battersea Park",['Lounge']
4f58aa907beb8a9809cf1afd,"300221 - Battersea Power Station, Battersea Park",['Parking']
4b1a7b28f964a520efea23e3,"200011 - Furze Green, Bow",['Pub']
59ec652a1bc704513afaeace,"200011 - Furze Green, Bow",['Cocktail Bar']
5303b107498efc4aea4f4b45,"200011 - Furze Green, Bow","['Cafes, Coffee, and Tea Houses', 'Japanese Restaurant']"
9dc62c36687545fb5ceb571f,"200011 - Furze Green, Bow",['Gym and Studio']
4b782c96f964a520e1b92ee3,"200011 - Furze Green, Bow",['Music Store']
5d403314a14fb10008f2bbd7,"200011 - Furze Green, Bow",['Bakery']
4bc0a13b2a89ef3b51caf088,"200011 - Furze Green, Bow",['Grocery Store / Supermarket']
63922e4c029e86421b7fbe4c,"200011 - Furze Green, Bow",['Bakery']
4c9e7d9f2fb1a1435f29eb40,"200011 - Furze Green, Bow",['Automotive Retail']
4cd41d7308f48cfad378a485,"200011 - Furze Green, Bow",['Bookstore']
5297624511d2ce1a1c60cb40,"300232 - Riverlight South, Nine Elms",['Camera Store']
4f58acda7beb8a9809cf58c7,"300232 - Riverlight South, Nine Elms",['Parking']
5639098fcd10e01cdc3be4ef,"300232 - Riverlight South, Nine Elms",['Cantonese Restaurant']
61093a7bb5b902006403581e,"300232 - Riverlight South, Nine Elms",['Modern European Restaurant']
4c751116db52b1f7cd9a77dc,"300232 - Riverlight South, Nine Elms",['Clothing Store']
5188da98498ee426264ceddd,"300232 - Riverlight South, Nine Elms",['Office']
4ac518f9f964a5200db020e3,"300232 - Riverlight South, Nine Elms",['Swimming Pool']
59d7adb09b0473388566b8fb,"300232 - Riverlight South, Nine Elms",['Parking']
