fsq_id,location_name,poi_type
4ac518b9f964a520b0a120e3,"001109 - Wellington Arch, Hyde Park",['American Restaurant']
4b155b6ef964a52080ab23e3,"001109 - Wellington Arch, Hyde Park",['Italian Restaurant']
50b3f12be4b0923cb6ef914e,"001109 - Wellington Arch, Hyde Park","['American Restaurant', 'Peruvian Restaurant', 'South American Restaurant']"
4ac518d6f964a52050a820e3,"001109 - Wellington Arch, Hyde Park","['Asian Restaurant', 'Sushi Restaurant']"
4bd5d6c2cfa7b713a38426da,"001109 - Wellington Arch, Hyde Park","['Mediterranean Restaurant', 'Tapas Restaurant']"
50ca02c7245f2d4aa8c2ca06,"001109 - Wellington Arch, Hyde Park","['Cocktail Bar', 'French Restaurant']"
4e6b8bcc8130e13f5dea1bfd,"001109 - Wellington Arch, Hyde Park","['English Restaurant', 'French Restaurant']"
541a9775498ee5ccc1140be4,"001109 - Wellington Arch, Hyde Park","['Café', 'Restaurant']"
4ad20e54f964a52016df20e3,"001109 - Wellington Arch, Hyde Park",['Italian Restaurant']
4ac518baf964a520d6a120e3,"001109 - Wellington Arch, Hyde Park","['Bar', 'Gastropub', 'English Restaurant']"
56d1a40dcd10a99384399b72,"300019 - Felsham Road, Putney","['Café', 'Restaurant']"
58dfb86318384c2bede9f3db,"300019 - Felsham Road, Putney",['Pizzeria']
5523bbc4498e1a6504e52887,"300019 - Felsham Road, Putney",['Turkish Restaurant']
4ba54d84f964a52061f838e3,"300019 - Felsham Road, Putney",['Restaurant']
5a92d0500ff4f913fd9304e9,"300019 - Felsham Road, Putney","['Bakery', 'Restaurant']"
575d9d51498eb22166e2c9f7,"300019 - Felsham Road, Putney",['Indian Restaurant']
4c7d5ad39221236aa2fd7e3d,"300019 - Felsham Road, Putney","['Brazilian Restaurant', 'Latin American Restaurant', 'South American Restaurant']"
561b6fc6498e522fdfab57bf,"300019 - Felsham Road, Putney",['Burger Joint']
53a95ae4498ecfdaec4a9453,"300019 - Felsham Road, Putney","['Bar', 'English Restaurant']"
4ace3417f964a5200ecf20e3,"300019 - Felsham Road, Putney","['Pizzeria', 'Italian Restaurant']"
4ff98549e4b003534d000431,"200064 - Regent's Row , Haggerston",['Bakery']
50f161c3e4b0b20f569fcb14,"200064 - Regent's Row , Haggerston","['Sandwich Restaurant', 'Food Truck']"
57b5d4f2498e96759e2e9a11,"200064 - Regent's Row , Haggerston",['Restaurant']
52274bab11d231715d72431e,"200064 - Regent's Row , Haggerston","['Gourmet Store', 'Grocery Store / Supermarket']"
4f4691bee4b0de07e5e5d0ef,"200064 - Regent's Row , Haggerston","['French Restaurant', 'Italian Restaurant']"
4ae46980f964a5206e9a21e3,"200064 - Regent's Row , Haggerston","['Bakery', 'Café', 'Deli']"
613f81a7ca7c5204aa96ec9a,"200064 - Regent's Row , Haggerston",['Udon Restaurant']
52fdef82498e23acb444da8f,"200064 - Regent's Row , Haggerston",['Pizzeria']
4acf23f9f964a52082d220e3,"200064 - Regent's Row , Haggerston","['Argentinian Restaurant', 'Steakhouse']"
537c637f498e3e9c9b808ca5,"200064 - Regent's Row , Haggerston",['Tapas Restaurant']
5b83fdde872f7d002c51fd90,"022166 - Albert Gardens, Stepney","['Café', 'Coffee Shop', 'Sandwich Restaurant']"
4d20fa768629224b108e1787,"022166 - Albert Gardens, Stepney","['Chinese Restaurant', 'Fast Food Restaurant']"
5697a1ac498e081cd62fcea0,"022166 - Albert Gardens, Stepney","['Café', 'Coffee Shop', 'Restaurant']"
508d5672e4b09bdc37653b30,"022166 - Albert Gardens, Stepney",['Fried Chicken Joint']
4c48cb3e3013a593d822dee1,"022166 - Albert Gardens, Stepney",['Fish and Chips Shop']
4e1c64197d8b8fe8c30734fe,"022166 - Albert Gardens, Stepney",['Dining and Drinking']
533f18f0498e8a823bf83e1c,"022166 - Albert Gardens, Stepney",['Chinese Restaurant']
591f3d5dd3cce80aec97dd90,"022166 - Albert Gardens, Stepney",['Turkish Restaurant']
4ff31f55e4b0ee5a0d964ccf,"022166 - Albert Gardens, Stepney","['Fish and Chips Shop', 'Fast Food Restaurant']"
543bcc93498eef542d04d0c9,"022166 - Albert Gardens, Stepney",['Indian Restaurant']
61e0413fb582b613eeab5159,"200067 - Princedale Road , Holland Park",['Bakery']
560709fe498e663eae00684d,"200067 - Princedale Road , Holland Park",['Japanese Restaurant']
546a006e498ede6c3641b219,"200067 - Princedale Road , Holland Park",['Gourmet Store']
5bf162415f68b9002ca01aa4,"200067 - Princedale Road , Holland Park",['Fast Food Restaurant']
4b3b4b02f964a5202f7225e3,"200067 - Princedale Road , Holland Park","['Bakery', 'French Restaurant', 'Italian Restaurant']"
4bbf63cb006dc9b64180fc3f,"200067 - Princedale Road , Holland Park",['Gourmet Store']
5853b68113af1c6c7738d901,"200067 - Princedale Road , Holland Park",['Hotel']
4ac518bdf964a520d4a220e3,"200067 - Princedale Road , Holland Park","['Bar', 'Gastropub', 'English Restaurant']"
4ac518d6f964a5202aa820e3,"200067 - Princedale Road , Holland Park","['English Restaurant', 'French Restaurant', 'Italian Restaurant']"
5c2b7349d90516002693fad5,"200067 - Princedale Road , Holland Park",['Persian Restaurant']
4ac518e4f964a520ecaa20e3,"003488 - Charles II Street, West End","['Bar', 'American Restaurant', 'Italian Restaurant']"
5a94754829551319426de552,"003488 - Charles II Street, West End",['Restaurant']
585970d56ad73d0218d2eb31,"003488 - Charles II Street, West End","['Cafes, Coffee, and Tea Houses']"
55df738f498e7d1805fafb9d,"003488 - Charles II Street, West End",['Greek Restaurant']
61675f0951e40022d91dd56f,"003488 - Charles II Street, West End",['Italian Restaurant']
5b3000ac492814002cc4af47,"003488 - Charles II Street, West End",['Italian Restaurant']
565cabff498ea2163cd170b7,"003488 - Charles II Street, West End",['Ramen Restaurant']
5834983c739d8554fbc51d09,"003488 - Charles II Street, West End",['Modern European Restaurant']
4c8d8002cf3ea14343c1fe51,"003488 - Charles II Street, West End",['Thai Restaurant']
5cc48367fe37400039593efc,"003488 - Charles II Street, West End",['Chinese Restaurant']
5a736c8c6c08d14e616c1fff,"002691 - Howland Street, Fitzrovia",['Pizzeria']
4b9ba021f964a520911436e3,"002691 - Howland Street, Fitzrovia","['Wine Bar', 'Brazilian Restaurant']"
5a3916c1772fbc374bb4044d,"002691 - Howland Street, Fitzrovia","['Sports Bar', 'American Restaurant']"
58b876af005a0f100d6b711a,"002691 - Howland Street, Fitzrovia","['French Restaurant', 'Modern European Restaurant']"
50758cbe8acaa649fbf37d8d,"002691 - Howland Street, Fitzrovia",['Modern European Restaurant']
57647018cd102543271373ac,"002691 - Howland Street, Fitzrovia","['Asian Restaurant', 'Middle Eastern Restaurant', 'Modern European Restaurant']"
58cfd5b4e0adac0132517685,"002691 - Howland Street, Fitzrovia","['Fast Food Restaurant', 'Soup Restaurant']"
578ddc27498e8ccc12e1dc2a,"002691 - Howland Street, Fitzrovia","['Cafes, Coffee, and Tea Houses', 'Eastern European Restaurant', 'Modern European Restaurant']"
4ad6d40cf964a5204c0821e3,"002691 - Howland Street, Fitzrovia","['Café', 'Scandinavian Restaurant']"
5b49ca77acb00b003978d426,"002691 - Howland Street, Fitzrovia",['Restaurant']
4ac518bdf964a520e3a220e3,"200170 - Esmond Street, Putney",['Bar']
57dfca44cd102f97eef3f722,"200170 - Esmond Street, Putney",['Chinese Restaurant']
55944d32498ed4e902eb317d,"200170 - Esmond Street, Putney",['Italian Restaurant']
59e11f3de1f2281644c2e86c,"200170 - Esmond Street, Putney",['Restaurant']
4aed8f9df964a520b9cd21e3,"200170 - Esmond Street, Putney",['Restaurant']
56d1a40dcd10a99384399b72,"200170 - Esmond Street, Putney","['Café', 'Restaurant']"
58dfb86318384c2bede9f3db,"200170 - Esmond Street, Putney",['Pizzeria']
5523bbc4498e1a6504e52887,"200170 - Esmond Street, Putney",['Turkish Restaurant']
6197ffcda71ba326b0b9c07d,"200170 - Esmond Street, Putney",['Indian Restaurant']
5a2943bcbed48327f050b829,"200170 - Esmond Street, Putney","['Fast Food Restaurant', 'Burrito Restaurant']"
5763e197498ea21c06599a13,"000985 - Hatton Garden, Holborn","['Falafel Restaurant', 'Fast Food Restaurant']"
4b9f8581f964a520812837e3,"000985 - Hatton Garden, Holborn",['Dining and Drinking']
4ba2a0b9f964a520960a38e3,"000985 - Hatton Garden, Holborn",['French Restaurant']
533c04dc498eea8fb064a8b9,"000985 - Hatton Garden, Holborn","['Deli', 'Fast Food Restaurant', 'Sandwich Restaurant']"
4ac518bbf964a52011a220e3,"000985 - Hatton Garden, Holborn",['French Restaurant']
4bb336d9eb3e952134d2ca0a,"000985 - Hatton Garden, Holborn","['Coffee Shop', 'Deli', 'Fast Food Restaurant']"
566580d4498ebe13b51e93b4,"000985 - Hatton Garden, Holborn","['Cafes, Coffee, and Tea Houses', 'Italian Restaurant']"
539af9bd498ed490cdde38f8,"000985 - Hatton Garden, Holborn",['Donut Shop']
4acdbe6df964a520e2cc20e3,"000985 - Hatton Garden, Holborn","['Fast Food Restaurant', 'Burrito Restaurant']"
553a22c8498e67e91912e146,"000985 - Hatton Garden, Holborn",['Vietnamese Restaurant']
4e1ee38662e19e27e24de8eb,"300045 - Albert Bridge Road, Battersea Park","['Café', 'Coffee Shop', 'Italian Restaurant']"
5613bf5d498e337505afe14d,"300045 - Albert Bridge Road, Battersea Park",['Pizzeria']
4e0e423862843e04afa9db0f,"300045 - Albert Bridge Road, Battersea Park",['Thai Restaurant']
4be85066c5220f473c96a9ca,"300045 - Albert Bridge Road, Battersea Park","['Fast Food Restaurant', 'Indian Restaurant']"
5b701a8e3e70ff0024ba25cc,"300045 - Albert Bridge Road, Battersea Park","['Café', 'English Restaurant']"
4c03a3f89a7920a11b1fd079,"300045 - Albert Bridge Road, Battersea Park","['Café', 'Restaurant']"
4c6e468b4d24b60cb941d8d8,"300045 - Albert Bridge Road, Battersea Park","['Café', 'Coffee Shop', 'Restaurant']"
55146397498e266c69c85e7b,"300045 - Albert Bridge Road, Battersea Park","['Bakery', 'Pizzeria']"
4c62f45c86b6be9a38598d34,"300045 - Albert Bridge Road, Battersea Park",['Thai Restaurant']
5ccb52cba22db7002ce93d53,"300045 - Albert Bridge Road, Battersea Park",['Restaurant']
55394a97498e047844fe6c2c,"200093 - Thurtle Road, Haggerston","['African Restaurant', 'Middle Eastern Restaurant']"
512dfabf011c56d78705f8f3,"200093 - Thurtle Road, Haggerston","['Bakery', 'Restaurant']"
4f256932e4b0a93fbfe0a57b,"200093 - Thurtle Road, Haggerston",['Art Gallery']
50b0bbf4e4b0a2172dcf18a4,"200093 - Thurtle Road, Haggerston","['Bakery', 'Restaurant']"
4b08090bf964a520ad0223e3,"200093 - Thurtle Road, Haggerston","['Café', 'Coffee Shop']"
572dcf4b498e6743a25b14dc,"200093 - Thurtle Road, Haggerston",['Tapas Restaurant']
5d3eb69bc9c00d0007514fd8,"200093 - Thurtle Road, Haggerston",['Pizzeria']
5246c7b611d2369b23042259,"200093 - Thurtle Road, Haggerston",['Ramen Restaurant']
58c698d5a149263b9e61d3c3,"200093 - Thurtle Road, Haggerston",['Café']
61758fc6e0623351bea2f980,"200093 - Thurtle Road, Haggerston",['French Restaurant']
53b69b7f498e3a0a0d26d4e0,"000983 - Euston Road, Euston",['Bistro']
4bd6aa7f7b1876b08bd78c86,"000983 - Euston Road, Euston","['Café', 'Restaurant']"
4caaeb7576d3a093ef79276b,"000983 - Euston Road, Euston","['Café', 'Coffee Shop', 'Fast Food Restaurant']"
4b61b162f964a520701d2ae3,"000983 - Euston Road, Euston","['South Indian Restaurant', 'Vegan and Vegetarian Restaurant']"
506186e2e4b0a08484dea30b,"000983 - Euston Road, Euston",['Italian Restaurant']
564b3689498e50e94641ddb6,"000983 - Euston Road, Euston",['Burger Joint']
4b55b8c9f964a52030ed27e3,"000983 - Euston Road, Euston",['Restaurant']
62990f013552ea5007880ef6,"000983 - Euston Road, Euston",['Mexican Restaurant']
5324a7a7498e492fd87b02ff,"000983 - Euston Road, Euston","['Asian Restaurant', 'Fast Food Restaurant', 'Malay Restaurant']"
5c2b60e112c8f0002ca60b8f,"000983 - Euston Road, Euston","['Bakery', 'Restaurant']"
528a9b15498e8f7643a57ebe,"300240 - Lincoln's Inn Fields, Holborn",['Mediterranean Restaurant']
52fd08fe498e21503ed433f4,"300240 - Lincoln's Inn Fields, Holborn","['Deli', 'English Restaurant']"
4b4c950ff964a520b2b626e3,"300240 - Lincoln's Inn Fields, Holborn",['Restaurant']
4ad31fb7f964a52025e320e3,"300240 - Lincoln's Inn Fields, Holborn","['Creperie', 'Dutch Restaurant']"
55a93450498ee308cbd91ed0,"300240 - Lincoln's Inn Fields, Holborn",['Tapas Restaurant']
4ede68fdbe7be2833c6a17a2,"300240 - Lincoln's Inn Fields, Holborn",['American Restaurant']
545505a2498e550f5aefc0af,"300240 - Lincoln's Inn Fields, Holborn",['Japanese Restaurant']
5866a25e53f5bb19264a061c,"300240 - Lincoln's Inn Fields, Holborn","['Café', 'Coffee Shop', 'Restaurant']"
62e169f98b198812919a0c26,"300240 - Lincoln's Inn Fields, Holborn",['English Restaurant']
4acdbe9ef964a520e3cc20e3,"300240 - Lincoln's Inn Fields, Holborn",['Fast Food Restaurant']
591760f1da5ede1d81677df9,"001142 - Tooley Street, Bermondsey",['Indian Restaurant']
516803b445b0b8bf1182fd81,"001142 - Tooley Street, Bermondsey",['Restaurant']
59a70987e55d8b1542ea6a6b,"001142 - Tooley Street, Bermondsey",['Mexican Restaurant']
4aeb3d5ef964a520ffbf21e3,"001142 - Tooley Street, Bermondsey",['Argentinian Restaurant']
597843c4135b397d5978f9d9,"001142 - Tooley Street, Bermondsey",['English Restaurant']
5c3f77e0ccad6b002cac5e31,"001142 - Tooley Street, Bermondsey",['Steakhouse']
5963d3c9e2da195380e1b952,"001142 - Tooley Street, Bermondsey",['English Restaurant']
5ee3440210b2ab6928fe7627,"001142 - Tooley Street, Bermondsey",['Burger Joint']
5b54d942c5b11c002c7d6200,"001142 - Tooley Street, Bermondsey",['Thai Restaurant']
4e830fc1be7b92ebc8b03cba,"001142 - Tooley Street, Bermondsey","['Wine Bar', 'Bistro', 'French Restaurant']"
5be5dff31f7440002ca8b7aa,"300231 - Lambeth Palace Road, Waterloo",['Polish Restaurant']
4ccc2d3532e776b02c78da27,"300231 - Lambeth Palace Road, Waterloo","['Asian Restaurant', 'Sushi Restaurant']"
57540ed1498ef7771538048d,"300231 - Lambeth Palace Road, Waterloo","['Café', 'Restaurant']"
4cb9d6f79552b60c7d23d68b,"300231 - Lambeth Palace Road, Waterloo",['French Restaurant']
5a99bc4f95a7222a9d15d51e,"300231 - Lambeth Palace Road, Waterloo",['Japanese Restaurant']
4ae59b85f964a5200aa121e3,"300231 - Lambeth Palace Road, Waterloo","['Café', 'Italian Restaurant']"
5b25626b270ee7002c11755b,"300231 - Lambeth Palace Road, Waterloo",['Video Games Store']
597473c1b1538e4958eeae0e,"300231 - Lambeth Palace Road, Waterloo",['Fast Food Restaurant']
57138ade498eeab33081505f,"300231 - Lambeth Palace Road, Waterloo",['Fast Food Restaurant']
5bd624623af988002c966b09,"300231 - Lambeth Palace Road, Waterloo",['Bakery']
519232168bbd6a851630b369,"300096 - Tallis Street, Temple","['Falafel Restaurant', 'Fast Food Restaurant', 'Vegan and Vegetarian Restaurant']"
535770a1498e51ebe0d3c63c,"300096 - Tallis Street, Temple","['Fast Food Restaurant', 'Sandwich Restaurant']"
4bffb597f61ea593a49bea13,"300096 - Tallis Street, Temple","['Fish and Chips Shop', 'Fast Food Restaurant', 'Italian Restaurant']"
4b193b06f964a5209fd923e3,"300096 - Tallis Street, Temple","['Argentinian Restaurant', 'Latin American Restaurant', 'Steakhouse']"
4ad75549f964a520950921e3,"300096 - Tallis Street, Temple","['Fast Food Restaurant', 'Mediterranean Restaurant', 'Vegan and Vegetarian Restaurant']"
541951e0498ef0fd440ba505,"300096 - Tallis Street, Temple","['Modern European Restaurant', 'Seafood Restaurant']"
51372f42e4b00a9496994d3b,"300096 - Tallis Street, Temple","['Falafel Restaurant', 'Fast Food Restaurant', 'Middle Eastern Restaurant']"
52acc4f111d2336a92fe8d18,"300096 - Tallis Street, Temple",['English Restaurant']
4ac518d5f964a520cda720e3,"300096 - Tallis Street, Temple",['Restaurant']
500fee1ee4b0f91ab62372e0,"300096 - Tallis Street, Temple","['Fast Food Restaurant', 'Vietnamese Restaurant']"
4fff2f2be4b021eb8bd46296,"200109 - Alpha Grove, Millwall","['Chinese Restaurant', 'Fast Food Restaurant']"
55b53908498e1bf8d59f5e15,"200109 - Alpha Grove, Millwall",['Chinese Restaurant']
58ac7b436431e5283d7c0286,"200109 - Alpha Grove, Millwall",['Modern European Restaurant']
5024b77ee4b097314d7989d8,"200109 - Alpha Grove, Millwall",['Sandwich Restaurant']
5d85ed6fd7f5300008c9b200,"200109 - Alpha Grove, Millwall","['Café', 'Restaurant']"
5983531fe179104f72d0dc5a,"200109 - Alpha Grove, Millwall",['Turkish Restaurant']
50ca02c1245f2d4aa8c2b7ce,"200109 - Alpha Grove, Millwall","['Bar', 'Restaurant']"
4b81b17cf964a5203eb830e3,"200109 - Alpha Grove, Millwall",['Indian Restaurant']
4ec003c330f82a2e1339443b,"200109 - Alpha Grove, Millwall","['American Restaurant', 'New American Restaurant', 'Steakhouse']"
5c46489bdab4b1002e2f871b,"200109 - Alpha Grove, Millwall",['Indian Restaurant']
505a370de4b034c534cd8d67,"000975 - Theobald's Road , Holborn",['Sushi Restaurant']
579f89c1498e472eaade8394,"000975 - Theobald's Road , Holborn",['Korean Restaurant']
4c7ffd8cd8086dcbf3bb5f52,"000975 - Theobald's Road , Holborn",['Café']
4c176adf216fc9b6a7578f96,"000975 - Theobald's Road , Holborn",['Vietnamese Restaurant']
62a38559f4d6a87d2715743b,"000975 - Theobald's Road , Holborn",['Middle Eastern Restaurant']
5260ef75498eda1e8cbc86b2,"000975 - Theobald's Road , Holborn","['Coffee Shop', 'Fast Food Restaurant', 'Italian Restaurant']"
4fe348b1e4b0d8ea2afa24c9,"000975 - Theobald's Road , Holborn","['Halal Restaurant', 'Lebanese Restaurant', 'Mediterranean Restaurant']"
504b8cc2e4b08bf9e9d9ac9c,"000975 - Theobald's Road , Holborn",['French Restaurant']
4bc85fdb92b376b0cc3a513a,"000975 - Theobald's Road , Holborn","['Pizzeria', 'Italian Restaurant']"
528a9b15498e8f7643a57ebe,"000975 - Theobald's Road , Holborn",['Mediterranean Restaurant']
5a67339d345cbe565942fd68,"022183 - Crinan Street, King's Cross",['Asian Restaurant']
59d521412105c371e7e6b53d,"022183 - Crinan Street, King's Cross",['Pizzeria']
5c4764f0dab4b1002e31dfd2,"022183 - Crinan Street, King's Cross","['Burger Joint', 'American Restaurant']"
521353c311d2bf5cc1484b27,"022183 - Crinan Street, King's Cross",['Burrito Restaurant']
5002cf70e4b0ebdd7341a082,"022183 - Crinan Street, King's Cross","['English Restaurant', 'Italian Restaurant']"
56f2e80b498e6346b6a363a3,"022183 - Crinan Street, King's Cross","['Beer Bar', 'Gastropub']"
5fca5ee782322e0d914d3933,"022183 - Crinan Street, King's Cross",['Asian Restaurant']
5e3ec122b005fe0008908d46,"022183 - Crinan Street, King's Cross",['Sri Lankan Restaurant']
53cd09ab498e5a7d7b19b4c1,"022183 - Crinan Street, King's Cross","['Asian Restaurant', 'Indian Restaurant']"
5b61fe6db25fee002c7e7be0,"022183 - Crinan Street, King's Cross","['Mediterranean Restaurant', 'Middle Eastern Restaurant']"
52c9c91f498e32efeefe8556,"300202 - Kings Gate House, Westminster","['Coffee Shop', 'Fast Food Restaurant', 'Mediterranean Restaurant']"
4ac518ddf964a5208aa920e3,"300202 - Kings Gate House, Westminster",['Indian Restaurant']
5c67f97335d3fc002c79193b,"300202 - Kings Gate House, Westminster",['French Restaurant']
53c3c3ee498eb2376aa1a507,"300202 - Kings Gate House, Westminster","['Fast Food Restaurant', 'Sandwich Restaurant']"
5dcf0c86f1c28a0008bf36d4,"300202 - Kings Gate House, Westminster",['English Restaurant']
55eae15c498eadce48ff9470,"300202 - Kings Gate House, Westminster",['Tapas Restaurant']
4adc8bf6f964a520182d21e3,"300202 - Kings Gate House, Westminster",['Fast Food Restaurant']
4b4c794ef964a520e8b326e3,"300202 - Kings Gate House, Westminster",['Sandwich Restaurant']
55af6580498ef881a1827686,"300202 - Kings Gate House, Westminster",['Salad Restaurant']
5139e1a1e4b0b10ea5992449,"300202 - Kings Gate House, Westminster","['Café', 'Coffee Shop', 'Diner']"
51912e61498e71b41a04c720,"300065 - Clapham Common North Side, Clapham Common",['Breakfast Spot']
4ec4d75b10812949d7444adf,"300065 - Clapham Common North Side, Clapham Common",['French Restaurant']
53b6f3e8498e69be2ee964bc,"300065 - Clapham Common North Side, Clapham Common",['French Restaurant']
57bb501f498eb5ac67ec8bb5,"300065 - Clapham Common North Side, Clapham Common","['Bakery', 'Kebab Restaurant', 'Middle Eastern Restaurant']"
52304e7b11d2534b5b5836c6,"300065 - Clapham Common North Side, Clapham Common","['Café', 'Coffee Shop', 'Modern European Restaurant']"
4cc8761abfe1f04d885f0875,"300065 - Clapham Common North Side, Clapham Common",['Indian Restaurant']
4b803919f964a520245e30e3,"300065 - Clapham Common North Side, Clapham Common",['Italian Restaurant']
4ae1e643f964a520838821e3,"300065 - Clapham Common North Side, Clapham Common",['Vietnamese Restaurant']
4bb71f376edc76b038d1311c,"300065 - Clapham Common North Side, Clapham Common","['Café', 'French Restaurant']"
5b4e05c86eda02002c08af6d,"300065 - Clapham Common North Side, Clapham Common",['Restaurant']
4ac518baf964a520d6a120e3,"001169 - Grosvenor Crescent, Belgravia","['Bar', 'Gastropub', 'English Restaurant']"
62090a7631e87873268f7ded,"001169 - Grosvenor Crescent, Belgravia","['Pastry Shop', 'Restaurant']"
4ae35485f964a520879321e3,"001169 - Grosvenor Crescent, Belgravia","['English Restaurant', 'French Restaurant']"
4bbee832f353d13aadd77d10,"001169 - Grosvenor Crescent, Belgravia","['Café', 'Coffee Shop', 'Restaurant']"
4ac518ddf964a5207da920e3,"001169 - Grosvenor Crescent, Belgravia","['Indian Restaurant', 'Pakistani Restaurant']"
574a287b498e43b1d935b5b1,"001169 - Grosvenor Crescent, Belgravia","['Lebanese Restaurant', 'Middle Eastern Restaurant']"
4afb17c2f964a5201b1b22e3,"001169 - Grosvenor Crescent, Belgravia","['Bar', 'Gastropub', 'English Restaurant']"
5752d8db498ebf85ed5580b7,"001169 - Grosvenor Crescent, Belgravia","['Cafes, Coffee, and Tea Houses', 'Deli']"
4e342e5552b11c74622aa50b,"001169 - Grosvenor Crescent, Belgravia",['Restaurant']
4ac518dff964a52004aa20e3,"001169 - Grosvenor Crescent, Belgravia",['Indian Restaurant']
5607e6d8498e2a77df517669,"001107 - Gloucester Road Station, South Kensington","['Coffee Shop', 'French Restaurant', 'Mediterranean Restaurant']"
4ac518b9f964a520aea120e3,"001107 - Gloucester Road Station, South Kensington",['Indian Restaurant']
4c24796bf7ced13aa5db226d,"001107 - Gloucester Road Station, South Kensington",['Fast Food Restaurant']
4befda6fd4e4d13aba9c15a7,"001107 - Gloucester Road Station, South Kensington","['Bakery', 'Restaurant']"
58b4089b7d0f6d3e476bb466,"001107 - Gloucester Road Station, South Kensington",['Lebanese Restaurant']
4bc220d84cdfc9b6e49a9521,"001107 - Gloucester Road Station, South Kensington",['Restaurant']
58e54847326c5a63b09c5cfb,"001107 - Gloucester Road Station, South Kensington",['Pizzeria']
4bd1d591caff9521066dd1f0,"001107 - Gloucester Road Station, South Kensington","['Italian Restaurant', 'Mediterranean Restaurant']"
5dc6f01095cfe200088a09e2,"001107 - Gloucester Road Station, South Kensington",['Bakery']
567d7c9c498e029da4e7dcbb,"001107 - Gloucester Road Station, South Kensington",['Steakhouse']
5251493511d2f5e557e693ec,"200211 - Union Grove, Wandsworth Road",['Gourmet Store']
4e539621d22d7b9b656e4ee7,"200211 - Union Grove, Wandsworth Road","['Café', 'Seafood Restaurant']"
4ead1773f5b936710b583278,"200211 - Union Grove, Wandsworth Road","['Caribbean Restaurant', 'Seafood Restaurant']"
55ff1352498ef8eb56d353f4,"200211 - Union Grove, Wandsworth Road","['Fast Food Restaurant', 'Lebanese Restaurant']"
4bb994ceb35776b06505ca01,"200211 - Union Grove, Wandsworth Road",['Restaurant']
54219a6f498ee81c3d1295f6,"200211 - Union Grove, Wandsworth Road","['Fried Chicken Joint', 'Fast Food Restaurant']"
4bb992a6b35776b07c04ca01,"200211 - Union Grove, Wandsworth Road",['Portuguese Restaurant']
57224dbb498eefea5699299c,"200211 - Union Grove, Wandsworth Road",['Portuguese Restaurant']
4fd3a4e4e4b0abd66508838e,"200211 - Union Grove, Wandsworth Road",['Indian Restaurant']
589494439398ab157a85eebb,"200211 - Union Grove, Wandsworth Road","['Café', 'Spanish Restaurant']"
4af463b2f964a52000f221e3,"001182 - Notting Hill Gate Station, Notting Hill",['Restaurant']
58f3cc2962420b4cd65e96cd,"001182 - Notting Hill Gate Station, Notting Hill","['Burger Joint', 'American Restaurant']"
4ad316edf964a52012e320e3,"001182 - Notting Hill Gate Station, Notting Hill",['Fast Food Restaurant']
4beef75616290f47a721f51e,"001182 - Notting Hill Gate Station, Notting Hill","['Pizzeria', 'Fast Food Restaurant', 'Italian Restaurant']"
5c55a3ed464d65002cf55aea,"001182 - Notting Hill Gate Station, Notting Hill","['Café', 'Restaurant']"
509d253ce4b05e06b4267700,"001182 - Notting Hill Gate Station, Notting Hill",['Fish and Chips Shop']
55a10838498ebf3dbf2dc0ff,"001182 - Notting Hill Gate Station, Notting Hill",['Restaurant']
4fb5902e754addc067345b2a,"001182 - Notting Hill Gate Station, Notting Hill",['Greek Restaurant']
4bbb6980cf2fc9b6ba8ea202,"001182 - Notting Hill Gate Station, Notting Hill","['Pizzeria', 'Italian Restaurant']"
508303f9e4b00dbb9d8ad045,"001182 - Notting Hill Gate Station, Notting Hill",['English Restaurant']
5765a852498e4c55fbd7155e,"001127 - Risinghill Street, Angel","['Mediterranean Restaurant', 'Turkish Restaurant']"
55452287498e22de471f0967,"001127 - Risinghill Street, Angel",['Vietnamese Restaurant']
4ad073c4f964a52016d820e3,"001127 - Risinghill Street, Angel",['Italian Restaurant']
4b6c6fe8f964a520173a2ce3,"001127 - Risinghill Street, Angel","['Indian Restaurant', 'Vegan and Vegetarian Restaurant']"
4eb82717d3e3644ca75c9559,"001127 - Risinghill Street, Angel",['Caucasian Restaurant']
4c653793e0c4be9a4e798758,"001127 - Risinghill Street, Angel",['Indian Restaurant']
53a2dbb6498edd040c594f7b,"001127 - Risinghill Street, Angel","['Beer Garden', 'BBQ Joint', 'Fast Food Restaurant']"
56327a0a498ea61be9a07907,"001127 - Risinghill Street, Angel",['Turkish Restaurant']
55ccdf46498e2ebfc8a72e4d,"001127 - Risinghill Street, Angel",['Italian Restaurant']
4bf6794994b2a5936d77adee,"001127 - Risinghill Street, Angel","['Asian Restaurant', 'Chinese Restaurant', 'Thai Restaurant']"
52134ee811d29d953d8af7ca,"001190 - Kennington Lane Rail Bridge, Vauxhall","['Burger Joint', 'American Restaurant']"
5d72e52911240d000831876e,"001190 - Kennington Lane Rail Bridge, Vauxhall",['Restaurant']
4bf2b16eaf659c749205d847,"001190 - Kennington Lane Rail Bridge, Vauxhall",['Fast Food Restaurant']
4acdda38f964a52044cd20e3,"001190 - Kennington Lane Rail Bridge, Vauxhall","['Deli', 'Italian Restaurant']"
5a38406d8c35dc150692065d,"001190 - Kennington Lane Rail Bridge, Vauxhall",['Korean Restaurant']
5441667e498e5d4a85110233,"001190 - Kennington Lane Rail Bridge, Vauxhall",['Japanese Restaurant']
59181479a22db716fd64de7b,"001190 - Kennington Lane Rail Bridge, Vauxhall",['Bakery']
