name,location,categories,rating,Type,latitude,longitude,free_bikes,price_num
antipodea,"002682 - Turquoise Island, Notting Hill","[{'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'australian', 'title': 'Australian'}]",5.0,Restaurant,51.51431171,-0.200838199,15,
Happy Vegetarian,"002682 - Turquoise Island, Notting Hill","[{'alias': 'foodstands', 'title': 'Food Stands'}, {'alias': 'vegetarian', 'title': 'Vegetarian'}]",4.5,Restaurant,51.51431171,-0.200838199,15,1.0
Verve Pet Boutique & Cafe,"002682 - Turquoise Island, Notting Hill","[{'alias': 'pet_sitting', 'title': 'Pet Sitting'}, {'alias': 'groomer', 'title': 'Pet Groomers'}, {'alias': 'cafes', 'title': 'Cafes'}]",1.5,Restaurant,51.51431171,-0.200838199,15,4.0
Simply Indian,"001216 - Swan Street, The Borough","[{'alias': 'indpak', 'title': 'Indian'}]",4.0,Restaurant,51.50029631,-0.092762704,13,2.0
Flavours Of Naples,"001216 - Swan Street, The Borough","[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'italian', 'title': 'Italian'}, {'alias': 'delicatessen', 'title': 'Delicatessen'}]",4.5,Restaurant,51.50029631,-0.092762704,13,2.0
Tipicetta,"001216 - Swan Street, The Borough","[{'alias': 'italian', 'title': 'Italian'}]",4.5,Restaurant,51.50029631,-0.092762704,13,2.0
Edwins Borough,"001216 - Swan Street, The Borough","[{'alias': 'bistros', 'title': 'Bistros'}]",4.0,Restaurant,51.50029631,-0.092762704,13,3.0
Al Masar,"001216 - Swan Street, The Borough","[{'alias': 'lebanese', 'title': 'Lebanese'}]",5.0,Restaurant,51.50029631,-0.092762704,13,
The Roebuck,"001216 - Swan Street, The Borough","[{'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'british', 'title': 'British'}]",4.0,Restaurant,51.50029631,-0.092762704,13,2.0
Chicken Cottage,"001216 - Swan Street, The Borough","[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'burgers', 'title': 'Burgers'}]",3.5,Restaurant,51.50029631,-0.092762704,13,1.0
Nelsons,"001216 - Swan Street, The Borough","[{'alias': 'british', 'title': 'British'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",4.0,Restaurant,51.50029631,-0.092762704,13,2.0
Trinity Pub,"001216 - Swan Street, The Borough","[{'alias': 'british', 'title': 'British'}, {'alias': 'pubs', 'title': 'Pubs'}]",3.5,Restaurant,51.50029631,-0.092762704,13,2.0
Tamaris Indian,"001216 - Swan Street, The Borough","[{'alias': 'indpak', 'title': 'Indian'}]",5.0,Restaurant,51.50029631,-0.092762704,13,
Pizza 2 Go,"001216 - Swan Street, The Borough","[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'pizza', 'title': 'Pizza'}]",3.0,Restaurant,51.50029631,-0.092762704,13,3.0
St Barts Brewery,"001216 - Swan Street, The Borough","[{'alias': 'british', 'title': 'British'}]",3.0,Restaurant,51.50029631,-0.092762704,13,2.0
Maestri della Pasta,"001216 - Swan Street, The Borough","[{'alias': 'italian', 'title': 'Italian'}]",3.0,Restaurant,51.50029631,-0.092762704,13,
Rickshaw Catering,"001216 - Swan Street, The Borough","[{'alias': 'hotdogs', 'title': 'Fast Food'}]",3.0,Restaurant,51.50029631,-0.092762704,13,2.0
Twists Take Away Food Shops,"001216 - Swan Street, The Borough","[{'alias': 'hotdogs', 'title': 'Fast Food'}]",2.0,Restaurant,51.50029631,-0.092762704,13,1.0
Subway,"001216 - Swan Street, The Borough","[{'alias': 'sandwiches', 'title': 'Sandwiches'}]",3.0,Restaurant,51.50029631,-0.092762704,13,1.0
Ruse,"001216 - Swan Street, The Borough","[{'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'cafes', 'title': 'Cafes'}]",3.5,Restaurant,51.50029631,-0.092762704,13,2.0
Fez Mangal,"300090 - Blenheim Crescent, Ladbroke Grove","[{'alias': 'turkish', 'title': 'Turkish'}]",4.5,Restaurant,51.51510818,-0.208565479,3,2.0
Electric Diner,"300090 - Blenheim Crescent, Ladbroke Grove","[{'alias': 'diners', 'title': 'Diners'}]",4.0,Restaurant,51.51510818,-0.208565479,3,2.0
Osteria Basilico,"300090 - Blenheim Crescent, Ladbroke Grove","[{'alias': 'italian', 'title': 'Italian'}]",4.0,Restaurant,51.51510818,-0.208565479,3,3.0
The Elgin,"300090 - Blenheim Crescent, Ladbroke Grove","[{'alias': 'venues', 'title': 'Venues & Event Spaces'}, {'alias': 'british', 'title': 'British'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",3.5,Restaurant,51.51510818,-0.208565479,3,2.0
Grove Fish Bar,"300090 - Blenheim Crescent, Ladbroke Grove","[{'alias': 'fishnchips', 'title': 'Fish & Chips'}]",4.5,Restaurant,51.51510818,-0.208565479,3,1.0
E&O,"300090 - Blenheim Crescent, Ladbroke Grove","[{'alias': 'asianfusion', 'title': 'Asian Fusion'}]",4.0,Restaurant,51.51510818,-0.208565479,3,3.0
Made in Italy,"300090 - Blenheim Crescent, Ladbroke Grove","[{'alias': 'italian', 'title': 'Italian'}]",5.0,Restaurant,51.51510818,-0.208565479,3,
Orasay,"300090 - Blenheim Crescent, Ladbroke Grove","[{'alias': 'seafood', 'title': 'Seafood'}]",5.0,Restaurant,51.51510818,-0.208565479,3,
Tonkotsu,"300090 - Blenheim Crescent, Ladbroke Grove","[{'alias': 'ramen', 'title': 'Ramen'}, {'alias': 'bars', 'title': 'Bars'}]",4.0,Restaurant,51.51510818,-0.208565479,3,2.0
Peyotito,"300090 - Blenheim Crescent, Ladbroke Grove","[{'alias': 'mexican', 'title': 'Mexican'}]",4.0,Restaurant,51.51510818,-0.208565479,3,
Essenza,"300090 - Blenheim Crescent, Ladbroke Grove","[{'alias': 'italian', 'title': 'Italian'}]",4.0,Restaurant,51.51510818,-0.208565479,3,3.0
Mike's Café,"300090 - Blenheim Crescent, Ladbroke Grove","[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'burgers', 'title': 'Burgers'}]",4.0,Restaurant,51.51510818,-0.208565479,3,2.0
Haya,"300090 - Blenheim Crescent, Ladbroke Grove","[{'alias': 'mideastern', 'title': 'Middle Eastern'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}]",5.0,Restaurant,51.51510818,-0.208565479,3,
Mediterraneo,"300090 - Blenheim Crescent, Ladbroke Grove","[{'alias': 'italian', 'title': 'Italian'}]",4.0,Restaurant,51.51510818,-0.208565479,3,2.0
Zaytoun Turkish Grill,"300090 - Blenheim Crescent, Ladbroke Grove","[{'alias': 'turkish', 'title': 'Turkish'}]",4.5,Restaurant,51.51510818,-0.208565479,3,
Chopstix,"300090 - Blenheim Crescent, Ladbroke Grove","[{'alias': 'hotdogs', 'title': 'Fast Food'}]",4.0,Restaurant,51.51510818,-0.208565479,3,1.0
Luna Rossa,"300090 - Blenheim Crescent, Ladbroke Grove","[{'alias': 'italian', 'title': 'Italian'}]",3.5,Restaurant,51.51510818,-0.208565479,3,2.0
Jamon Jamon - Paella Stall,"300090 - Blenheim Crescent, Ladbroke Grove","[{'alias': 'spanish', 'title': 'Spanish'}, {'alias': 'foodstands', 'title': 'Food Stands'}]",4.0,Restaurant,51.51510818,-0.208565479,3,1.0
Mr Christian's,"300090 - Blenheim Crescent, Ladbroke Grove","[{'alias': 'delis', 'title': 'Delis'}, {'alias': 'cheese', 'title': 'Cheese Shops'}]",4.5,Restaurant,51.51510818,-0.208565479,3,3.0
Orange Cafe,"300090 - Blenheim Crescent, Ladbroke Grove","[{'alias': 'cafes', 'title': 'Cafes'}]",4.5,Restaurant,51.51510818,-0.208565479,3,
Avenue Bar & Lounge,"200214 - Woodstock Grove, Shepherd's Bush","[{'alias': 'newamerican', 'title': 'American (New)'}]",5.0,Restaurant,51.50403821,-0.217400093,19,2.0
Chop Chop Noodle Bar,"200214 - Woodstock Grove, Shepherd's Bush","[{'alias': 'chinese', 'title': 'Chinese'}]",3.0,Restaurant,51.50403821,-0.217400093,19,1.0
Rooster Piri Piri,"200214 - Woodstock Grove, Shepherd's Bush","[{'alias': 'portuguese', 'title': 'Portuguese'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}]",5.0,Restaurant,51.50403821,-0.217400093,19,1.0
Bagel Bite,"200214 - Woodstock Grove, Shepherd's Bush","[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'bagels', 'title': 'Bagels'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",4.5,Restaurant,51.50403821,-0.217400093,19,1.0
Ping Pong,"200214 - Woodstock Grove, Shepherd's Bush","[{'alias': 'dimsum', 'title': 'Dim Sum'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",3.5,Restaurant,51.50403821,-0.217400093,19,2.0
Tai Buffet,"200214 - Woodstock Grove, Shepherd's Bush","[{'alias': 'vegan', 'title': 'Vegan'}, {'alias': 'vegetarian', 'title': 'Vegetarian'}, {'alias': 'chinese', 'title': 'Chinese'}]",4.0,Restaurant,51.50403821,-0.217400093,19,
Kleftiko,"200214 - Woodstock Grove, Shepherd's Bush","[{'alias': 'mideastern', 'title': 'Middle Eastern'}, {'alias': 'greek', 'title': 'Greek'}]",2.5,Restaurant,51.50403821,-0.217400093,19,2.0
The Meat Co,"200214 - Woodstock Grove, Shepherd's Bush","[{'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'halal', 'title': 'Halal'}]",3.5,Restaurant,51.50403821,-0.217400093,19,3.0
Wagamama,"200214 - Woodstock Grove, Shepherd's Bush","[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}]",3.5,Restaurant,51.50403821,-0.217400093,19,2.0
The Original Smokehouse,"200214 - Woodstock Grove, Shepherd's Bush","[{'alias': 'bbq', 'title': 'Barbeque'}]",3.5,Restaurant,51.50403821,-0.217400093,19,
Busaba Westfield London,"200214 - Woodstock Grove, Shepherd's Bush","[{'alias': 'thai', 'title': 'Thai'}]",3.5,Restaurant,51.50403821,-0.217400093,19,2.0
Kanteen,"200214 - Woodstock Grove, Shepherd's Bush","[{'alias': 'british', 'title': 'British'}]",3.0,Restaurant,51.50403821,-0.217400093,19,
The Bull,"200214 - Woodstock Grove, Shepherd's Bush","[{'alias': 'british', 'title': 'British'}, {'alias': 'pubs', 'title': 'Pubs'}]",3.0,Restaurant,51.50403821,-0.217400093,19,2.0
Carluccio's,"200214 - Woodstock Grove, Shepherd's Bush","[{'alias': 'italian', 'title': 'Italian'}]",3.5,Restaurant,51.50403821,-0.217400093,19,2.0
Pizza Express,"200214 - Woodstock Grove, Shepherd's Bush","[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}]",3.5,Restaurant,51.50403821,-0.217400093,19,1.0
Ciao Baby Cucina,"200214 - Woodstock Grove, Shepherd's Bush","[{'alias': 'italian', 'title': 'Italian'}]",3.5,Restaurant,51.50403821,-0.217400093,19,3.0
Leon,"200214 - Woodstock Grove, Shepherd's Bush","[{'alias': 'hotdogs', 'title': 'Fast Food'}]",4.0,Restaurant,51.50403821,-0.217400093,19,
Copper Chimney,"200214 - Woodstock Grove, Shepherd's Bush","[{'alias': 'indpak', 'title': 'Indian'}]",2.5,Restaurant,51.50403821,-0.217400093,19,
Mandaloun Westfield,"200214 - Woodstock Grove, Shepherd's Bush","[{'alias': 'seafood', 'title': 'Seafood'}]",2.5,Restaurant,51.50403821,-0.217400093,19,2.0
PizzaExpress,"200214 - Woodstock Grove, Shepherd's Bush","[{'alias': 'italian', 'title': 'Italian'}]",4.0,Restaurant,51.50403821,-0.217400093,19,2.0
Little Georgia,"200159 - Goldsmith's Row, Haggerston","[{'alias': 'gastropubs', 'title': 'Gastropubs'}, {'alias': 'georgian', 'title': 'Georgian'}]",4.0,Restaurant,51.531864,-0.066035,19,2.0
Indian Greedy Cow,"200159 - Goldsmith's Row, Haggerston","[{'alias': 'indpak', 'title': 'Indian'}]",4.5,Restaurant,51.531864,-0.066035,19,1.0
Frizzante,"200159 - Goldsmith's Row, Haggerston","[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.0,Restaurant,51.531864,-0.066035,19,2.0
The Laughing Heart,"200159 - Goldsmith's Row, Haggerston","[{'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'beer_and_wine', 'title': 'Beer, Wine & Spirits'}, {'alias': 'british', 'title': 'British'}]",4.0,Restaurant,51.531864,-0.066035,19,
Fortuna,"200159 - Goldsmith's Row, Haggerston","[{'alias': 'chinese', 'title': 'Chinese'}]",3.5,Restaurant,51.531864,-0.066035,19,1.0
Caffe-in,"200159 - Goldsmith's Row, Haggerston","[{'alias': 'cafes', 'title': 'Cafes'}]",4.0,Restaurant,51.531864,-0.066035,19,1.0
Stringray Globe,"200159 - Goldsmith's Row, Haggerston","[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}, {'alias': 'gluten_free', 'title': 'Gluten-Free'}]",4.0,Restaurant,51.531864,-0.066035,19,1.0
Laxeiro Tapas Bar,"200159 - Goldsmith's Row, Haggerston","[{'alias': 'spanish', 'title': 'Spanish'}]",4.0,Restaurant,51.531864,-0.066035,19,2.0
City Cafe 2,"200159 - Goldsmith's Row, Haggerston","[{'alias': 'cafes', 'title': 'Cafes'}]",4.0,Restaurant,51.531864,-0.066035,19,
Campania Gastronomia,"200159 - Goldsmith's Row, Haggerston","[{'alias': 'delis', 'title': 'Delis'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",4.0,Restaurant,51.531864,-0.066035,19,
Agra Tandoori,"200159 - Goldsmith's Row, Haggerston","[{'alias': 'indpak', 'title': 'Indian'}, {'alias': 'pakistani', 'title': 'Pakistani'}]",3.5,Restaurant,51.531864,-0.066035,19,1.0
elegant,"200159 - Goldsmith's Row, Haggerston","[{'alias': 'turkish', 'title': 'Turkish'}]",4.0,Restaurant,51.531864,-0.066035,19,
Jones Dairy,"200159 - Goldsmith's Row, Haggerston","[{'alias': 'cafes', 'title': 'Cafes'}]",3.5,Restaurant,51.531864,-0.066035,19,1.0
Queen Adelaide,"200204 - Northfields, Wandsworth","[{'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'british', 'title': 'British'}]",3.5,Restaurant,51.46095151,-0.20066766,7,2.0
View 94,"200204 - Northfields, Wandsworth","[{'alias': 'modern_european', 'title': 'Modern European'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",4.0,Restaurant,51.46095151,-0.20066766,7,
Marco Polo,"200204 - Northfields, Wandsworth","[{'alias': 'italian', 'title': 'Italian'}]",4.0,Restaurant,51.46095151,-0.20066766,7,3.0
Riverpoint,"200204 - Northfields, Wandsworth","[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'modern_european', 'title': 'Modern European'}]",3.0,Restaurant,51.46095151,-0.20066766,7,2.0
Ferm,"200204 - Northfields, Wandsworth","[{'alias': 'pizza', 'title': 'Pizza'}]",1.0,Restaurant,51.46095151,-0.20066766,7,2.0
Margaux,"003479 - Old Brompton Road, South Kensington","[{'alias': 'modern_european', 'title': 'Modern European'}]",4.0,Restaurant,51.49094565,-0.181190899,11,3.0
Yashin Ocean House,"003479 - Old Brompton Road, South Kensington","[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'sushi', 'title': 'Sushi Bars'}]",4.0,Restaurant,51.49094565,-0.181190899,11,3.0
Duke Of Clarence,"003479 - Old Brompton Road, South Kensington","[{'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'british', 'title': 'British'}]",3.5,Restaurant,51.49094565,-0.181190899,11,2.0
Cambio De Tercio,"003479 - Old Brompton Road, South Kensington","[{'alias': 'spanish', 'title': 'Spanish'}]",4.0,Restaurant,51.49094565,-0.181190899,11,3.0
Thali,"003479 - Old Brompton Road, South Kensington","[{'alias': 'indpak', 'title': 'Indian'}]",4.0,Restaurant,51.49094565,-0.181190899,11,2.0
Tendido Cero,"003479 - Old Brompton Road, South Kensington","[{'alias': 'spanish', 'title': 'Spanish'}, {'alias': 'tapas', 'title': 'Tapas Bars'}, {'alias': 'basque', 'title': 'Basque'}]",4.0,Restaurant,51.49094565,-0.181190899,11,3.0
Town House Restaurant,"003479 - Old Brompton Road, South Kensington","[{'alias': 'british', 'title': 'British'}]",4.5,Restaurant,51.49094565,-0.181190899,11,
The Drayton Arms,"003479 - Old Brompton Road, South Kensington","[{'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'british', 'title': 'British'}]",3.5,Restaurant,51.49094565,-0.181190899,11,2.0
Cambio De Tercio,"003479 - Old Brompton Road, South Kensington","[{'alias': 'spanish', 'title': 'Spanish'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",4.0,Restaurant,51.49094565,-0.181190899,11,
Wildwood,"003479 - Old Brompton Road, South Kensington","[{'alias': 'british', 'title': 'British'}]",4.0,Restaurant,51.49094565,-0.181190899,11,2.0
Noor Jahan,"003479 - Old Brompton Road, South Kensington","[{'alias': 'indpak', 'title': 'Indian'}, {'alias': 'pakistani', 'title': 'Pakistani'}]",3.5,Restaurant,51.49094565,-0.181190899,11,2.0
Peridot,"003479 - Old Brompton Road, South Kensington","[{'alias': 'brasseries', 'title': 'Brasseries'}]",5.0,Restaurant,51.49094565,-0.181190899,11,
Calix,"003479 - Old Brompton Road, South Kensington","[{'alias': 'italian', 'title': 'Italian'}]",4.0,Restaurant,51.49094565,-0.181190899,11,
Aux Merveilleux de Fred,"003479 - Old Brompton Road, South Kensington","[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'french', 'title': 'French'}, {'alias': 'cakeshop', 'title': 'Patisserie/Cake Shop'}]",4.5,Restaurant,51.49094565,-0.181190899,11,1.0
K Bar,"003479 - Old Brompton Road, South Kensington","[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'british', 'title': 'British'}]",5.0,Restaurant,51.49094565,-0.181190899,11,2.0
Banu,"003479 - Old Brompton Road, South Kensington","[{'alias': 'persian', 'title': 'Persian/Iranian'}, {'alias': 'halal', 'title': 'Halal'}]",3.5,Restaurant,51.49094565,-0.181190899,11,
Albert's,"003479 - Old Brompton Road, South Kensington","[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'british', 'title': 'British'}]",3.5,Restaurant,51.49094565,-0.181190899,11,2.0
Zanelli's Sandwich Bar,"003479 - Old Brompton Road, South Kensington","[{'alias': 'hotdogs', 'title': 'Fast Food'}]",4.0,Restaurant,51.49094565,-0.181190899,11,
Five 25,"003479 - Old Brompton Road, South Kensington","[{'alias': 'modern_european', 'title': 'Modern European'}]",4.0,Restaurant,51.49094565,-0.181190899,11,
Montignac Boutique,"003479 - Old Brompton Road, South Kensington","[{'alias': 'healthmarkets', 'title': 'Health Markets'}, {'alias': 'french', 'title': 'French'}]",5.0,Restaurant,51.49094565,-0.181190899,11,
The Grazing Goat Marylebone,"001085 - Old Quebec Street, Marylebone","[{'alias': 'gastropubs', 'title': 'Gastropubs'}, {'alias': 'british', 'title': 'British'}]",4.0,Restaurant,51.51457763,-0.158264483,11,2.0
Boxcar Butcher & Grill,"001085 - Old Quebec Street, Marylebone","[{'alias': 'butcher', 'title': 'Butcher'}, {'alias': 'delis', 'title': 'Delis'}]",4.5,Restaurant,51.51457763,-0.158264483,11,2.0
The Churchill Bar & Terrace,"001085 - Old Quebec Street, Marylebone","[{'alias': 'modern_european', 'title': 'Modern European'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.5,Restaurant,51.51457763,-0.158264483,11,4.0
Roti Chai,"001085 - Old Quebec Street, Marylebone","[{'alias': 'indpak', 'title': 'Indian'}, {'alias': 'kebab', 'title': 'Kebab'}]",4.0,Restaurant,51.51457763,-0.158264483,11,2.0
Texture,"001085 - Old Quebec Street, Marylebone","[{'alias': 'champagne_bars', 'title': 'Champagne Bars'}, {'alias': 'modern_european', 'title': 'Modern European'}, {'alias': 'gastropubs', 'title': 'Gastropubs'}]",4.5,Restaurant,51.51457763,-0.158264483,11,3.0
Bernardi's Restaurant and Bar,"001085 - Old Quebec Street, Marylebone","[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'bars', 'title': 'Bars'}]",4.5,Restaurant,51.51457763,-0.158264483,11,3.0
Daisy Green,"001085 - Old Quebec Street, Marylebone","[{'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}]",4.0,Restaurant,51.51457763,-0.158264483,11,2.0
Donostia,"001085 - Old Quebec Street, Marylebone","[{'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}]",4.5,Restaurant,51.51457763,-0.158264483,11,3.0
Zayna,"001085 - Old Quebec Street, Marylebone","[{'alias': 'indpak', 'title': 'Indian'}, {'alias': 'pakistani', 'title': 'Pakistani'}, {'alias': 'halal', 'title': 'Halal'}]",4.0,Restaurant,51.51457763,-0.158264483,11,3.0
Spaghetti House,"001085 - Old Quebec Street, Marylebone","[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'pizza', 'title': 'Pizza'}]",4.0,Restaurant,51.51457763,-0.158264483,11,2.0
Hard Rock Cafè,"001085 - Old Quebec Street, Marylebone","[{'alias': 'cafes', 'title': 'Cafes'}]",4.0,Restaurant,51.51457763,-0.158264483,11,
Fire & Spice,"001085 - Old Quebec Street, Marylebone","[{'alias': 'indpak', 'title': 'Indian'}, {'alias': 'desserts', 'title': 'Desserts'}]",4.5,Restaurant,51.51457763,-0.158264483,11,1.0
Lanes of London,"001085 - Old Quebec Street, Marylebone","[{'alias': 'british', 'title': 'British'}]",3.5,Restaurant,51.51457763,-0.158264483,11,2.0
The Borough Barista,"001085 - Old Quebec Street, Marylebone","[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.5,Restaurant,51.51457763,-0.158264483,11,2.0
The Montagu,"001085 - Old Quebec Street, Marylebone","[{'alias': 'british', 'title': 'British'}]",4.0,Restaurant,51.51457763,-0.158264483,11,3.0
Cardinals,"001085 - Old Quebec Street, Marylebone","[{'alias': 'modern_european', 'title': 'Modern European'}]",5.0,Restaurant,51.51457763,-0.158264483,11,1.0
The Portman,"001085 - Old Quebec Street, Marylebone","[{'alias': 'british', 'title': 'British'}, {'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.0,Restaurant,51.51457763,-0.158264483,11,2.0
